game,ply,black,white,empty,rho,disc_diff,a1_minus_energy,b1_energy,b2_energy,d4_a1_occupation_energy,n_legal_moves,max_flip_count,mean_flip_count
16,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
16,2,3,3,58,0.09375,0,0.0,0.0,0.5,4.499999999999999,5,2,1.4
16,3,5,2,57,0.109375,3,1.1249999999999998,0.125,1.125,5.125000000000001,4,2,1.5
16,4,4,4,56,0.125,0,1.2500000000000002,0.25,2.25,5.25,7,1,1.0
16,5,6,3,55,0.140625,3,1.375,0.375,1.375,5.375,3,2,2.0
16,6,4,6,54,0.15625,-2,0.6250000000000001,1.375,4.625,5.625,9,3,1.2222222222222223
16,7,6,5,53,0.171875,1,1.4999999999999998,2.25,1.5,6.499999999999999,5,3,1.8
16,8,4,8,52,0.1875,-4,1.6249999999999998,3.375,1.625,7.625000000000001,8,2,1.5
16,9,6,7,51,0.203125,-1,2.0000000000000004,1.25,1.5,8.000000000000002,12,3,1.3333333333333333
16,10,5,9,50,0.21875,-4,4.875000000000001,0.625,0.875,9.375,11,4,1.7272727272727273
16,11,7,8,49,0.234375,-1,2.0000000000000004,1.25,2.5,11.0,11,3,1.5454545454545454
16,12,6,10,48,0.25,-4,1.6249999999999998,3.375,1.625,11.624999999999998,13,3,1.6153846153846154
16,13,9,8,47,0.265625,1,1.0,4.75,1.0,13.5,13,3,1.7692307692307692
16,14,8,10,46,0.28125,-2,1.2500000000000002,8.25,1.25,14.25,13,3,1.6153846153846154
16,15,10,9,45,0.296875,1,1.4999999999999998,8.25,3.5,15.5,14,3,1.8571428571428572
16,16,8,12,44,0.3125,-4,1.375,5.125,2.875,15.875000000000002,16,3,1.6875
16,17,11,10,43,0.328125,1,2.25,9.0,3.75,16.75,15,3,1.8666666666666667
16,18,8,14,42,0.34375,-6,6.875,2.625,1.875,17.374999999999996,14,5,2.0714285714285716
16,19,12,11,41,0.359375,1,10.000000000000002,0.75,1.0,17.5,13,4,2.3076923076923075
16,20,11,13,40,0.375,-2,8.625,1.375,1.625,17.625,15,4,1.9333333333333333
16,21,14,11,39,0.390625,3,8.5,0.75,3.0,17.999999999999996,11,4,2.1818181818181817
16,22,13,13,38,0.40625,0,7.375,1.625,3.375,18.375000000000004,15,5,2.066666666666667
16,23,15,12,37,0.421875,3,5.999999999999999,3.25,3.5,19.000000000000004,7,4,2.4285714285714284
16,24,13,15,36,0.4375,-2,5.125000000000001,5.875,3.125,19.624999999999996,11,4,1.7272727272727273
16,25,15,14,35,0.453125,1,5.25,5.0,1.25,20.75,7,4,3.0
16,26,11,19,34,0.46875,-8,3.1250000000000004,7.375,3.125,21.625,10,4,1.6
16,27,13,18,33,0.484375,-5,2.9999999999999996,4.75,3.0,22.5,11,3,1.6363636363636365
16,28,12,20,32,0.5,-8,3.6250000000000004,6.375,3.625,22.624999999999996,8,4,1.75
16,29,14,19,31,0.515625,-5,2.0000000000000004,7.75,6.5,23.500000000000004,13,3,2.0
16,30,13,21,30,0.53125,-8,2.125,8.875,9.125,24.625,7,4,2.142857142857143
16,31,16,19,29,0.546875,-3,2.5000000000000004,8.25,5.0,25.999999999999996,11,5,2.8181818181818183
16,32,15,21,28,0.5625,-6,2.3749999999999996,6.625,7.375,27.374999999999996,6,4,2.3333333333333335
16,33,17,20,27,0.578125,-3,3.5,7.75,6.0,28.999999999999996,14,6,3.142857142857143
16,34,14,24,26,0.59375,-10,5.125000000000001,5.875,4.625,30.125,6,6,3.1666666666666665
16,35,19,20,25,0.609375,-1,1.2500000000000002,11.5,2.75,31.250000000000004,14,4,2.642857142857143
16,36,16,24,24,0.625,-8,2.3749999999999996,10.125,8.375,32.875,5,5,2.8
16,37,22,19,23,0.640625,3,4.25,14.5,7.25,34.25,14,4,2.0714285714285716
16,38,21,21,22,0.65625,0,3.6250000000000004,15.875,5.625,36.12499999999999,6,5,2.3333333333333335
16,39,24,19,21,0.671875,5,4.750000000000001,16.5,2.75,37.75,13,4,2.1538461538461537
16,40,22,22,20,0.6875,0,2.5000000000000004,17.5,4.5,39.5,7,5,2.5714285714285716
16,41,28,17,19,0.703125,11,7.375,14.375,7.375,41.375,10,7,3.4
16,42,24,22,18,0.71875,2,3.2499999999999996,13.75,6.75,42.75,5,3,1.4
16,43,26,21,17,0.734375,5,6.499999999999999,13.75,6.0,42.99999999999999,10,5,2.5
16,44,25,23,16,0.75,2,6.625000000000001,10.375,7.625,44.625,5,4,1.6
16,45,27,22,15,0.765625,5,7.875,8.875,6.875,45.375,8,4,2.125
16,46,26,24,14,0.78125,2,7.249999999999999,9.25,6.25,45.75,3,1,1.0
16,47,28,23,13,0.796875,5,8.5,9.25,7.5,46.0,7,4,2.2857142857142856
16,48,26,26,12,0.8125,0,8.125,5.875,8.125,46.625,1,6,6.0
16,49,33,20,11,0.828125,13,8.5,1.75,9.0,47.5,7,5,2.857142857142857
16,50,28,26,10,0.84375,2,9.249999999999998,1.75,9.75,48.24999999999999,1,1,1.0
16,51,30,25,9,0.859375,5,8.375,1.375,8.375,49.37500000000001,7,7,3.4285714285714284
16,52,27,29,8,0.875,-2,8.75,1.75,4.75,51.25,3,5,2.6666666666666665
16,53,33,24,7,0.890625,9,4.0,1.75,12.0,52.49999999999999,5,7,4.2
16,54,29,29,6,0.90625,0,1.375,1.125,9.375,53.875,2,5,3.0
16,55,31,28,5,0.921875,3,1.6249999999999998,1.125,9.625,55.12499999999999,4,7,3.25
16,56,29,31,4,0.9375,-2,1.2500000000000002,0.75,9.25,56.75,1,2,2.0
16,57,32,29,3,0.953125,3,2.125,2.625,10.125,58.62500000000001,2,7,6.5
16,58,25,37,2,0.96875,-12,3.5,15.0,11.5,60.49999999999999,1,2,2.0
16,59,28,35,1,0.984375,-7,2.25,14.0,10.25,62.24999999999999,1,5,5.0
16,60,23,41,0,1.0,-18,11.0,14.0,3.0,64.0,0,0,0.0
17,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
17,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
17,2,3,3,58,0.09375,0,0.0,0.5,0.5,4.499999999999999,5,1,1.0
17,3,5,2,57,0.109375,3,1.2500000000000002,0.5,1.75,4.750000000000001,4,2,1.25
17,4,4,4,56,0.125,0,0.0,0.5,5.5,5.5,6,2,1.1666666666666667
17,5,6,3,55,0.140625,3,1.1249999999999998,1.125,2.125,6.125,4,2,1.75
17,6,4,6,54,0.15625,-2,0.25,0.25,1.25,6.25,9,2,1.3333333333333333
17,7,6,5,53,0.171875,1,1.1249999999999998,0.125,2.125,7.125,6,2,1.3333333333333333
17,8,5,7,52,0.1875,-2,2.25,0.25,3.25,8.25,12,2,1.3333333333333333
17,9,7,6,51,0.203125,1,4.625,0.125,3.125,9.625,7,3,2.2857142857142856
17,10,6,8,50,0.21875,-2,6.374999999999999,0.625,0.875,10.875,12,2,1.0833333333333333
17,11,8,7,49,0.234375,1,5.000000000000001,0.25,0.5,11.0,7,3,2.5714285714285716
17,12,7,9,48,0.25,-2,2.625,0.375,1.625,12.625,11,4,1.8181818181818181
17,13,9,8,47,0.265625,1,1.4999999999999998,0.75,1.5,12.999999999999998,8,4,2.375
17,14,6,12,46,0.28125,-6,4.875000000000001,1.125,0.875,14.875,8,4,2.625
17,15,8,11,45,0.296875,-3,4.125000000000001,0.625,0.125,16.625,11,3,1.5454545454545454
17,16,7,13,44,0.3125,-6,4.750000000000001,0.75,0.75,17.25,12,5,3.0833333333333335
17,17,12,9,43,0.328125,3,0.37499999999999994,1.375,0.375,17.374999999999996,10,4,2.1
17,18,10,12,42,0.34375,-2,1.7500000000000002,2.75,1.75,18.249999999999996,12,4,2.25
17,19,12,11,41,0.359375,1,1.375,1.375,1.375,19.375,12,4,2.1666666666666665
17,20,10,14,40,0.375,-4,3.2499999999999996,0.75,3.75,20.75,11,5,2.5454545454545454
17,21,12,13,39,0.390625,-1,4.125000000000001,0.125,3.625,21.125,11,4,1.8181818181818181
17,22,11,15,38,0.40625,-4,3.2499999999999996,0.75,4.75,21.750000000000004,9,5,2.7777777777777777
17,23,13,14,37,0.421875,-1,2.125,1.625,7.625,22.125,11,4,1.5454545454545454
17,24,12,16,36,0.4375,-4,2.5000000000000004,1.0,10.0,22.999999999999996,15,4,2.533333333333333
17,25,14,15,35,0.453125,-1,2.125,1.625,8.625,23.124999999999996,14,4,1.9285714285714286
17,26,12,18,34,0.46875,-6,2.9999999999999996,4.0,7.0,23.500000000000004,11,4,2.727272727272727
17,27,14,17,33,0.484375,-3,2.625,2.125,8.125,24.124999999999996,13,4,1.8461538461538463
17,28,13,19,32,0.5,-6,2.75,3.25,7.25,24.249999999999996,11,4,2.727272727272727
17,29,16,17,31,0.515625,-1,2.875,7.375,6.375,25.375000000000004,10,4,2.1
17,30,15,19,30,0.53125,-4,3.5,7.0,8.0,25.999999999999996,12,5,2.8333333333333335
17,31,19,16,29,0.546875,3,3.875,8.875,3.375,26.874999999999996,9,4,2.5555555555555554
17,32,17,19,28,0.5625,-2,4.499999999999999,8.0,3.0,28.000000000000004,10,7,3.3
17,33,22,15,27,0.578125,7,5.125000000000001,13.125,3.125,29.624999999999996,9,5,3.0
17,34,21,17,26,0.59375,4,4.0,10.0,4.5,30.999999999999996,12,5,2.6666666666666665
17,35,26,13,25,0.609375,13,10.375000000000002,11.875,1.875,31.375,8,5,3.5
17,36,25,15,24,0.625,10,9.249999999999998,8.75,3.25,32.75,12,3,1.75
17,37,27,14,23,0.640625,13,9.625,12.125,3.125,33.625,8,5,2.875
17,38,26,16,22,0.65625,10,8.25,9.75,5.25,34.74999999999999,11,5,2.090909090909091
17,39,29,14,21,0.671875,15,9.875,13.875,2.875,35.37499999999999,6,5,3.1666666666666665
17,40,24,20,20,0.6875,4,7.625000000000001,18.375,4.625,35.62500000000001,9,3,2.0
17,41,28,17,19,0.703125,11,11.75,13.5,3.25,37.24999999999999,8,4,2.125
17,42,26,20,18,0.71875,6,7.625000000000001,14.375,4.125,39.125,9,4,2.111111111111111
17,43,31,16,17,0.734375,15,14.0,13.25,2.0,40.5,5,4,2.6
17,44,30,18,16,0.75,12,12.125,16.875,2.625,42.12500000000001,9,3,1.5555555555555556
17,45,34,15,15,0.765625,19,12.375,16.875,2.875,42.37499999999999,6,5,2.8333333333333335
17,46,33,17,14,0.78125,16,12.25,16.25,3.25,43.25,8,6,2.0
17,47,36,15,13,0.796875,21,13.625,12.625,5.625,45.125,6,7,4.833333333333333
17,48,33,19,12,0.8125,14,11.75,22.25,5.25,46.25000000000001,4,6,2.5
17,49,36,17,11,0.828125,19,16.875,20.375,1.875,47.875,5,7,5.6
17,50,30,24,10,0.84375,6,13.25,8.75,4.25,49.75,3,6,4.0
17,51,36,19,9,0.859375,17,9.625,24.125,4.125,51.12499999999999,3,5,4.333333333333333
17,52,32,24,8,0.875,8,4.375,22.125,10.875,51.875,2,6,5.5
17,53,38,19,7,0.890625,19,10.625000000000002,21.125,11.125,53.125,3,7,4.0
17,54,37,21,6,0.90625,16,10.375000000000002,21.125,13.875,53.875,1,6,6.0
17,55,44,15,5,0.921875,29,17.0,5.75,12.0,55.5,2,7,6.5
17,56,37,23,4,0.9375,14,9.875,6.625,11.875,57.37499999999999,3,6,5.0
17,57,43,18,3,0.953125,25,16.125,6.625,7.125,58.62500000000001,1,6,6.0
17,58,37,25,2,0.96875,12,8.875,1.625,6.875,60.37500000000001,2,7,6.0
17,59,45,18,1,0.984375,27,15.750000000000002,8.5,5.75,62.24999999999999,1,1,1.0
17,60,44,20,0,1.0,24,12.999999999999998,9.0,5.0,64.0,0,0,0.0
18,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
18,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
18,2,3,3,58,0.09375,0,0.0,0.5,0.5,4.499999999999999,5,1,1.0
18,3,5,2,57,0.109375,3,1.1249999999999998,1.125,1.125,5.125000000000001,4,2,1.25
18,4,4,4,56,0.125,0,0.37499999999999994,1.125,4.375,5.375,7,1,1.0
18,5,6,3,55,0.140625,3,1.7500000000000002,0.5,1.75,6.25,3,3,1.6666666666666667
18,6,3,7,54,0.15625,-4,1.375,0.125,1.375,7.375,9,3,1.3333333333333333
18,7,5,6,53,0.171875,-1,1.1249999999999998,1.125,2.125,8.125,6,4,2.1666666666666665
18,8,4,8,52,0.1875,-4,1.2500000000000002,0.25,3.25,8.25,8,2,1.375
18,9,6,7,51,0.203125,-1,1.375,1.375,2.375,8.375,8,4,2.0
18,10,5,9,50,0.21875,-4,1.4999999999999998,1.5,2.5,8.5,9,3,1.4444444444444444
18,11,8,7,49,0.234375,1,1.375,0.875,1.375,8.875,9,4,1.8888888888888888
18,12,7,9,48,0.25,-2,0.7499999999999999,1.75,1.75,9.249999999999998,11,3,1.4545454545454546
18,13,9,8,47,0.265625,1,1.875,1.375,1.875,9.875,9,4,2.111111111111111
18,14,7,11,46,0.28125,-4,2.5000000000000004,1.5,3.5,10.5,12,4,1.75
18,15,9,10,45,0.296875,-1,3.875,0.875,2.875,11.375,10,4,2.4
18,16,5,15,44,0.3125,-10,5.749999999999999,0.75,2.75,12.25,10,3,2.0
18,17,7,14,43,0.328125,-7,4.625,1.125,1.625,13.625,11,3,1.6363636363636365
18,18,6,16,42,0.34375,-10,7.749999999999999,0.75,0.75,15.249999999999998,10,4,2.8
18,19,11,12,41,0.359375,-1,5.375,0.375,0.375,15.375000000000002,7,4,2.857142857142857
18,20,9,15,40,0.375,-6,6.75,0.75,1.75,17.25,13,5,2.6153846153846154
18,21,13,12,39,0.390625,1,5.375,0.375,3.375,18.375000000000004,13,4,2.076923076923077
18,22,12,14,38,0.40625,-2,3.7500000000000004,0.25,3.25,18.750000000000004,15,3,1.7333333333333334
18,23,14,13,37,0.421875,1,3.375,0.875,1.875,19.874999999999996,13,4,2.230769230769231
18,24,12,16,36,0.4375,-4,2.75,1.25,1.75,21.25,14,5,2.5714285714285716
18,25,14,15,35,0.453125,-1,1.375,1.375,1.875,21.875000000000004,12,5,2.0833333333333335
18,26,10,20,34,0.46875,-10,2.75,1.75,1.75,22.249999999999996,11,5,2.727272727272727
18,27,12,19,33,0.484375,-7,4.0,1.75,4.0,23.500000000000004,9,6,2.4444444444444446
18,28,11,21,32,0.5,-10,5.125000000000001,1.875,4.125,23.625,11,4,2.3636363636363638
18,29,13,20,31,0.515625,-7,4.0,3.25,4.0,25.0,10,5,2.4
18,30,12,22,30,0.53125,-10,5.125000000000001,2.375,4.625,26.625000000000004,12,4,2.3333333333333335
18,31,14,21,29,0.546875,-7,3.5,1.25,5.0,27.5,10,6,2.3
18,32,10,26,28,0.5625,-16,7.875,1.625,5.375,29.375000000000004,10,5,2.7
18,33,12,25,27,0.578125,-13,7.000000000000001,0.75,5.0,30.0,13,4,1.6153846153846154
18,34,11,27,26,0.59375,-16,7.875,1.125,5.375,30.875000000000004,8,5,3.375
18,35,16,23,25,0.609375,-7,4.625,1.125,4.125,32.625,11,4,2.272727272727273
18,36,13,27,24,0.625,-14,6.75,0.75,8.25,33.75,11,5,2.727272727272727
18,37,15,26,23,0.640625,-11,4.625,1.625,9.625,35.12499999999999,10,5,2.1
18,38,14,28,22,0.65625,-14,6.75,1.25,9.25,36.25,9,5,2.7777777777777777
18,39,19,24,21,0.671875,-5,5.125000000000001,2.125,10.125,36.625,9,4,2.3333333333333335
18,40,17,27,20,0.6875,-10,7.5,2.5,13.5,37.99999999999999,7,3,1.8571428571428572
18,41,20,25,19,0.703125,-5,5.625,2.125,12.125,38.625,8,5,2.5
18,42,16,30,18,0.71875,-14,8.25,2.25,9.75,40.25,7,5,3.142857142857143
18,43,20,27,17,0.734375,-7,6.125,2.125,10.625,42.12500000000001,9,5,2.111111111111111
18,44,19,29,16,0.75,-10,10.25,2.25,9.75,43.75,5,5,2.6
18,45,25,24,15,0.765625,1,2.625,1.625,7.125,45.625,7,6,2.5714285714285716
18,46,21,29,14,0.78125,-8,4.499999999999999,3.5,6.0,46.49999999999999,6,3,1.6666666666666667
18,47,25,26,13,0.796875,-1,11.75,3.5,1.25,46.75,7,5,2.5714285714285716
18,48,23,29,12,0.8125,-6,13.5,5.5,1.0,47.5,6,5,2.3333333333333335
18,49,26,27,11,0.828125,-1,11.125,7.125,3.125,49.12500000000001,5,7,4.0
18,50,21,33,10,0.84375,-12,11.0,9.0,3.0,51.00000000000001,7,5,3.0
18,51,25,30,9,0.859375,-5,10.25,13.0,4.25,52.25000000000001,2,6,5.5
18,52,19,37,8,0.875,-18,7.5,15.0,13.5,52.49999999999999,4,4,2.25
18,53,21,36,7,0.890625,-15,6.75,16.5,16.75,54.24999999999999,2,4,3.5
18,54,18,40,6,0.90625,-22,11.375,14.125,10.375,55.37499999999999,3,4,2.6666666666666665
18,55,20,39,5,0.921875,-19,10.125,14.125,14.125,56.125,1,4,4.0
18,56,16,44,4,0.9375,-28,19.500000000000004,14.5,10.5,57.5,4,8,4.75
18,57,23,38,3,0.953125,-15,13.75,8.5,9.75,58.75,0,0,0.0
18,58,23,38,3,0.953125,-15,13.75,8.5,9.75,58.75,3,8,4.333333333333333
18,59,28,34,2,0.96875,-6,5.375,9.125,13.375,60.37500000000001,0,0,0.0
18,60,28,34,2,0.96875,-6,5.375,9.125,13.375,60.37500000000001,2,8,4.5
18,61,30,33,1,0.984375,-3,7.125,9.125,15.125,62.12499999999999,0,0,0.0
18,62,30,33,1,0.984375,-3,7.125,9.125,15.125,62.12499999999999,1,8,8.0
18,63,39,25,0,1.0,14,12.999999999999998,16.0,19.0,64.0,0,0,0.0
19,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
19,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
19,2,3,3,58,0.09375,0,0.37499999999999994,0.125,4.375,4.375,4,1,1.0
19,3,5,2,57,0.109375,3,1.7500000000000002,0.0,1.75,4.750000000000001,2,2,2.0
19,4,3,5,56,0.125,-2,0.37499999999999994,1.125,0.375,5.375,9,1,1.0
19,5,5,4,55,0.140625,1,0.5000000000000001,0.25,1.5,5.5,6,3,1.5
19,6,4,6,54,0.15625,-2,0.6250000000000001,1.375,0.625,5.625,9,2,1.3333333333333333
19,7,7,4,53,0.171875,3,0.7499999999999999,1.5,0.75,5.749999999999999,9,2,1.4444444444444444
19,8,5,7,52,0.1875,-2,5.125000000000001,0.875,1.125,6.625000000000001,8,3,1.875
19,9,7,6,51,0.203125,1,5.000000000000001,0.75,2.5,7.000000000000001,6,3,1.6666666666666667
19,10,6,8,50,0.21875,-2,4.625,0.375,3.125,7.125,9,3,1.4444444444444444
19,11,8,7,49,0.234375,1,5.5,1.25,2.5,7.5,7,3,1.8571428571428572
19,12,5,11,48,0.25,-6,5.625,1.375,2.125,8.125,10,3,1.8
19,13,7,10,47,0.265625,-3,6.25,1.0,2.25,8.75,8,3,1.875
19,14,5,13,46,0.28125,-8,8.625,0.375,1.125,9.125,9,3,1.8888888888888888
19,15,8,11,45,0.296875,-3,7.375,2.375,0.875,9.875,8,3,1.875
19,16,7,13,44,0.3125,-6,6.25,2.25,2.75,10.749999999999998,12,4,2.0833333333333335
19,17,9,12,43,0.328125,-3,5.125000000000001,3.625,2.625,11.125,8,6,2.0
19,18,8,14,42,0.34375,-6,4.499999999999999,3.0,4.0,11.999999999999998,12,4,2.0833333333333335
19,19,10,13,41,0.359375,-3,4.625,2.125,4.125,13.124999999999998,7,5,2.4285714285714284
19,20,9,15,40,0.375,-6,4.25,1.75,6.75,14.25,10,4,2.5
19,21,11,14,39,0.390625,-3,4.499999999999999,1.75,4.0,15.5,8,3,2.0
19,22,8,18,38,0.40625,-10,5.125000000000001,3.375,1.125,16.125,9,6,2.6666666666666665
19,23,10,17,37,0.421875,-7,4.750000000000001,3.5,2.75,16.75,8,4,1.875
19,24,6,22,36,0.4375,-16,8.125,0.875,4.125,17.625,8,6,3.625
19,25,9,20,35,0.453125,-11,4.0,1.25,5.5,19.000000000000004,9,3,1.8888888888888888
19,26,6,24,34,0.46875,-18,10.125,0.875,6.125,20.625,6,6,3.6666666666666665
19,27,9,22,33,0.484375,-13,5.999999999999999,0.75,12.0,22.5,11,3,1.5454545454545454
19,28,7,25,32,0.5,-18,7.125,1.875,7.125,22.624999999999996,6,4,2.8333333333333335
19,29,11,22,31,0.515625,-11,4.499999999999999,2.25,5.0,23.999999999999996,11,3,1.7272727272727273
19,30,10,24,30,0.53125,-14,4.625,1.375,4.125,25.125000000000004,10,5,2.3
19,31,13,22,29,0.546875,-9,6.374999999999999,3.375,3.875,26.874999999999996,9,4,2.0
19,32,11,25,28,0.5625,-14,5.000000000000001,1.0,3.0,28.5,12,5,2.25
19,33,16,21,27,0.578125,-5,6.374999999999999,3.375,2.375,30.374999999999996,10,3,2.0
19,34,13,25,26,0.59375,-12,6.499999999999999,2.5,6.5,31.5,12,5,1.9166666666666667
19,35,16,23,25,0.609375,-7,5.875000000000001,2.375,6.875,32.875,11,6,2.272727272727273
19,36,15,25,24,0.625,-10,9.249999999999998,3.25,5.25,33.75,12,4,1.8333333333333333
19,37,17,24,23,0.640625,-7,6.374999999999999,2.875,7.375,35.37499999999999,11,6,2.272727272727273
19,38,14,28,22,0.65625,-14,10.000000000000002,4.0,9.0,36.5,12,4,1.9166666666666667
19,39,18,25,21,0.671875,-7,12.375,3.875,4.375,37.875,6,6,2.3333333333333335
19,40,16,28,20,0.6875,-12,10.5,2.5,4.5,39.5,12,5,1.9166666666666667
19,41,18,27,19,0.703125,-9,11.75,2.5,5.75,39.75,7,5,1.8571428571428572
19,42,17,29,18,0.71875,-12,11.624999999999998,2.375,5.625,41.625,12,5,2.4166666666666665
19,43,19,28,17,0.734375,-9,10.000000000000002,2.75,9.0,43.5,11,5,2.090909090909091
19,44,16,32,16,0.75,-16,10.749999999999998,2.75,9.75,44.25,8,5,3.625
19,45,21,28,15,0.765625,-7,6.125,9.125,8.125,45.625,11,6,2.3636363636363638
19,46,15,35,14,0.78125,-20,16.75,1.75,4.75,47.25,9,5,2.888888888888889
19,47,20,31,13,0.796875,-11,9.625,7.125,3.125,47.62499999999999,8,6,2.0
19,48,19,33,12,0.8125,-14,9.249999999999998,9.25,4.25,48.24999999999999,7,7,3.0
19,49,27,26,11,0.828125,1,10.000000000000002,3.75,5.0,48.5,7,6,2.4285714285714284
19,50,26,28,10,0.84375,-2,8.875,3.625,3.375,49.37500000000001,6,5,2.8333333333333335
19,51,31,24,9,0.859375,7,10.25,9.0,3.75,51.25,5,4,2.2
19,52,28,28,8,0.875,0,19.000000000000004,5.5,4.5,52.49999999999999,6,8,3.5
19,53,31,26,7,0.890625,5,18.625,9.125,2.625,53.625,3,2,1.6666666666666667
19,54,29,29,6,0.90625,0,22.875000000000004,7.625,4.875,55.37499999999999,5,6,3.6
19,55,33,26,5,0.921875,7,24.625,7.625,1.625,56.125,3,2,1.3333333333333333
19,56,32,28,4,0.9375,4,25.0,8.5,3.5,57.5,3,6,3.3333333333333335
19,57,35,26,3,0.953125,9,26.249999999999996,8.5,3.75,58.75,3,2,1.3333333333333333
19,58,34,28,2,0.96875,6,26.874999999999996,7.625,5.875,60.37500000000001,1,7,7.0
19,59,42,21,1,0.984375,21,40.74999999999999,0.5,6.75,62.24999999999999,1,1,1.0
19,60,41,23,0,1.0,18,42.50000000000001,0.5,6.5,64.0,0,0,0.0
20,0,2,2,60,0.0625,0,0.0,0.0,4.0,4.0,4,1,1.0
20,1,4,1,59,0.078125,3,1.1249999999999998,0.125,1.125,4.125000000000001,3,1,1.0
20,2,3,3,58,0.09375,0,0.0,0.5,0.5,4.499999999999999,5,1,1.0
20,3,5,2,57,0.109375,3,1.1249999999999998,1.125,1.125,5.125000000000001,4,2,1.25
20,4,3,5,56,0.125,-2,1.0,0.5,1.5,5.999999999999999,5,2,1.4
20,5,5,4,55,0.140625,1,0.12500000000000003,0.125,0.125,7.125,11,2,1.1818181818181819
20,6,4,6,54,0.15625,-2,1.375,0.125,1.375,7.375,9,2,1.3333333333333333
20,7,6,5,53,0.171875,1,0.7499999999999999,0.0,0.75,8.75,9,3,1.5555555555555556
20,8,5,7,52,0.1875,-2,1.0,0.5,0.0,9.499999999999998,9,4,1.6666666666666667
20,9,7,6,51,0.203125,1,2.125,1.125,1.125,11.125,9,3,1.6666666666666667
20,10,6,8,50,0.21875,-2,2.25,0.25,1.25,11.250000000000002,9,3,1.6666666666666667
20,11,8,7,49,0.234375,1,2.3749999999999996,0.375,2.375,11.375,9,3,1.8888888888888888
20,12,7,9,48,0.25,-2,2.75,0.75,1.75,13.25,11,3,1.5454545454545454
20,13,9,8,47,0.265625,1,2.125,0.625,1.625,13.625,9,3,2.111111111111111
20,14,8,10,46,0.28125,-2,2.5000000000000004,1.0,2.5,14.0,11,3,1.7272727272727273
20,15,10,9,45,0.296875,1,2.125,1.125,2.625,14.625000000000002,12,4,2.25
20,16,8,12,44,0.3125,-4,3.375,1.125,2.875,15.875000000000002,11,5,2.3636363636363638
20,17,13,8,43,0.328125,5,5.749999999999999,4.0,2.25,16.75,11,6,2.4545454545454546
20,18,12,10,42,0.34375,2,5.375,2.625,1.875,16.875,13,4,1.9230769230769231
20,19,14,9,41,0.359375,5,5.749999999999999,4.0,2.75,17.25,10,6,3.0
20,20,11,13,40,0.375,-2,4.375,1.625,2.375,17.374999999999996,12,4,1.9166666666666667
20,21,14,11,39,0.390625,3,9.0,3.25,1.5,17.999999999999996,10,6,3.1
20,22,13,13,38,0.40625,0,9.375,3.625,0.375,18.375000000000004,12,3,1.8333333333333333
20,23,16,11,37,0.421875,5,11.999999999999998,2.25,1.5,19.000000000000004,9,6,3.4444444444444446
20,24,14,14,36,0.4375,0,7.625000000000001,2.375,2.125,20.125000000000004,9,3,2.0
20,25,18,11,35,0.453125,7,9.499999999999998,2.75,4.5,21.0,9,6,3.888888888888889
20,26,15,15,34,0.46875,0,12.875,2.125,1.875,21.875000000000004,10,4,1.6
20,27,18,13,33,0.484375,5,11.0,4.25,2.5,22.5,10,6,3.2
20,28,17,15,32,0.5,2,11.875,3.125,2.375,23.375,9,3,1.5555555555555556
20,29,20,13,31,0.515625,7,12.999999999999998,2.75,2.0,24.5,10,7,4.3
20,30,13,21,30,0.53125,-8,8.625,0.375,4.625,24.625,6,4,1.6666666666666667
20,31,15,20,29,0.546875,-5,7.5,1.75,6.0,25.0,11,6,2.909090909090909
20,32,14,22,28,0.5625,-8,8.25,1.25,5.75,25.25,5,4,2.4
20,33,16,21,27,0.578125,-5,7.875,0.375,7.875,25.874999999999996,10,6,3.2
20,34,14,24,26,0.59375,-10,9.125,0.375,5.125,26.125,4,6,3.5
20,35,20,19,25,0.609375,1,4.875000000000001,5.375,5.875,26.874999999999996,9,6,3.3333333333333335
20,36,18,22,24,0.625,-4,2.75,5.75,6.75,28.250000000000004,7,7,3.142857142857143
20,37,23,18,23,0.640625,5,7.875,6.875,5.875,29.375000000000004,9,7,3.5555555555555554
20,38,19,23,22,0.65625,-4,2.0000000000000004,8.5,7.0,30.999999999999996,8,6,2.875
20,39,22,21,21,0.671875,1,1.875,7.875,7.875,32.375,9,4,2.3333333333333335
20,40,21,23,20,0.6875,-2,2.0000000000000004,6.0,10.0,33.5,7,6,2.4285714285714284
20,41,23,22,19,0.703125,1,2.3749999999999996,8.375,7.875,34.87499999999999,8,5,2.5
20,42,21,25,18,0.71875,-4,2.75,3.75,7.75,36.25,6,6,2.5
20,43,23,24,17,0.734375,-1,3.5,3.75,8.5,37.99999999999999,10,6,3.0
20,44,17,31,16,0.75,-14,4.875000000000001,3.125,12.875,39.87500000000001,7,8,2.857142857142857
