obf,side_to_move,n_empties,black_count,white_count,disc_diff_player_minus_opp,count_wthor,edax_score,edax_alpha,edax_beta,a1_minus_energy,b1_energy,b2_energy,e_energy,d4_a1_occupation_energy
---------O--------OXXX----XOO------XOO------OOO----------------- X;,1,50,5,9,-4,0,26,-64,0,1.7500000000000002,0.25,3.75,8.0,9.75
------------------XXXO-----XXO----OOOO---OOO-------------------- X;,1,50,5,9,-4,1,8,-64,0,0.875,2.125,2.875,8.0,10.875
------------------OX------OXX-----OXOO----O-OO----O--O---------- X;,1,50,4,10,-6,1,12,-64,0,4.875000000000001,1.625,1.375,6.0,9.875
------------O-----OXOX----XXO------XOO------OOO----------------- X;,1,50,5,9,-4,0,12,-64,0,0.6250000000000001,0.375,2.625,10.0,9.625
------------------XXXOO----XXO----OOO----OOO-------------------- X;,1,50,5,9,-4,0,12,-64,0,0.875,1.625,3.875,7.0,9.875
----------O-------OOXX----XXO------XOO------OOO----------------- X;,1,50,5,9,-4,2,14,-64,0,0.875,0.125,3.875,8.0,9.875
-------------O----XOOO----XOXO----XOO------O------O------------- X;,1,50,4,10,-6,0,14,-64,0,2.0000000000000004,2.5,3.0,6.0,10.0
------------------XXXOO----XOO----OOO----OOO-------------------- X;,1,50,4,10,-6,0,14,-64,0,1.875,1.625,4.875,5.0,9.875
-------------O----X-OO----XXXO---OOOO------O------O------------- X;,1,50,4,10,-6,0,16,-64,0,1.7500000000000002,0.75,4.75,6.0,8.75
-------------O----XXO-O----OXO----OXO----OOO-------------------- X;,1,50,4,10,-6,0,18,-64,0,2.25,0.25,9.25,2.0,9.25
------------O----O-OOX----OXO------OOO------OOO----------------- X;,1,50,2,12,-10,0,28,-64,0,4.750000000000001,0.75,3.75,4.0,8.75
---------O--------OXX-O----OXO----OXO----OOO-------------------- X;,1,50,4,10,-6,0,38,-64,0,1.875,1.625,5.875,4.0,8.875
-------------------OOX----XXO-----XXXO----O-OOO----------------- X;,1,50,6,8,-2,5,6,-64,0,1.875,2.125,1.875,8.0,10.875
------------------OXX------XX-----OXXO----OO-O----O--O---------- X;,1,50,6,8,-2,3,8,-64,0,6.875,1.625,0.375,5.0,9.875
----------O-------OO-X----OOXO-----XO-----OOOO------------------ X;,1,50,3,11,-8,0,12,-64,0,4.25,0.25,5.25,4.0,11.25
--------------------OX----XOX-----OXXO---OO-OOO----------------- X;,1,50,5,9,-4,1,14,-64,0,2.875,0.625,1.375,9.0,9.875
-----------------O--OX----OXX-----XOXO----O-OOO----------------- X;,1,50,5,9,-4,0,14,-64,0,2.875,0.625,2.875,6.0,9.875
--------------------OX----XXX----OOOOO----O-OOO----------------- X;,1,50,4,10,-6,0,16,-64,0,1.6249999999999998,0.375,0.625,11.0,9.625
------------------OXX------OX-----OXOO----OO-O----O---O--------- X;,1,50,4,10,-6,0,34,-64,0,2.75,1.25,4.75,5.0,9.75
-------------O----OXOX----XOXX----OXO----O--O------------------- X;,1,50,6,8,-2,1,8,-64,0,0.5000000000000001,0.5,6.0,7.0,10.0
------------------XXXOO---XXXO-----OOO-----O--O----------------- X;,1,50,6,8,-2,2,10,-64,0,0.5000000000000001,1.0,1.5,11.0,10.0
------------O-----OXOX----XXOX----OXO----O--O------------------- X;,1,50,6,8,-2,1,10,-64,0,0.25,0.75,1.75,11.0,9.75
-------------O----OXO-----OXX-----OXOO----OO------O------------- X;,1,50,4,10,-6,0,18,-64,0,4.499999999999999,1.0,2.0,4.0,10.0
------------------XXXOO---XXXO-----OOOO----O-------------------- X;,1,50,6,8,-2,9,10,-64,0,0.25,0.75,1.75,11.0,9.75
----------O-------XOXO----XXOX-----OOOO----O-------------------- X;,1,50,5,9,-4,1,10,-64,0,1.2500000000000002,0.75,2.75,9.0,9.75
------------O-----XXOO----XXOX-----OOOO----O-------------------- X;,1,50,5,9,-4,43,12,-64,0,1.4999999999999998,0.5,2.5,7.0,10.0
-----------O------XOOO----XOXO-----OOOO----O-------------------- X;,1,50,3,11,-8,3,22,-64,0,3.5,0.5,3.0,7.0,10.0
------------------OOOOO---XXXO---OOOO-------O------------------- X;,1,50,3,11,-8,0,22,-64,0,3.2499999999999996,0.75,0.75,7.0,9.75
--------------O---OXXO----XXOX---OOOO-------O------------------- X;,1,50,5,9,-4,0,32,-64,0,2.875,0.125,1.375,9.0,9.875
-----------------OO-OX----OXXX---OOOO-----X-O------------------- X;,1,50,5,9,-4,11,10,-64,0,1.6249999999999998,0.375,2.625,9.0,9.625
--------------------XX----OOXO-----XO-----XOOO----O--O---------- X;,1,50,5,9,-4,2,12,-64,0,1.875,0.625,6.375,5.0,9.875
----------O-------OOXX-----OX-----OOOO----XO-------O------------ X;,1,50,4,10,-6,1,12,-64,0,2.625,0.375,3.625,7.0,9.625
----------O-------OOXX-----XX-----OXOO----XO--------O----------- X;,1,50,6,8,-2,4,14,-64,0,2.625,0.375,3.625,7.0,9.625
-----------------OO-OX----OXXX----OXO-----O-O-----O------------- X;,1,50,5,9,-4,0,20,-64,0,2.875,0.125,1.375,9.0,9.875
----------O-------OOXX-----XX-----OXOO----OO------O------------- X;,1,50,5,9,-4,1,22,-64,0,2.875,0.625,1.375,9.0,9.875
----------------OOO-OX----XXXX----OXO-----O-O------------------- X;,1,50,6,8,-2,1,12,-64,0,1.6249999999999998,1.375,1.625,9.0,9.625
----------X-------OXOO-----XX-----OXOO----OO------O------------- X;,1,50,5,9,-4,0,12,-64,0,4.375,0.125,2.875,5.0,9.875
-----------------XO-OX----XXXO----OXO-O---O-O------------------- X;,1,50,6,8,-2,1,16,-64,0,2.625,0.375,2.625,7.0,9.625
---------------O--XO-OO---XXXO-----OOO-----O-O------------------ X;,1,50,4,10,-6,0,20,-64,0,1.6249999999999998,0.375,0.625,11.0,9.625
--------------O--XO-OO----XXOX----OOO-----O-O------------------- X;,1,50,4,10,-6,0,26,-64,0,3.7500000000000004,1.25,1.75,7.0,9.75
-----------O-----OOOX-----OXX-----XOOOO----O-------------------- X;,1,50,4,10,-6,0,16,-64,0,1.375,0.125,2.875,9.0,9.375
-----------O------XOX-----OXX----OOOOOO----O-------------------- X;,1,50,4,10,-6,2,18,-64,0,3.375,0.625,0.875,9.0,9.875
-----------O------XOO-----XXXO----XOOOO----O-------------------- X;,1,50,5,9,-4,1,18,-64,0,1.875,1.125,0.875,10.0,10.875
-----------O------OOX----OXXX-----OOOOO----O-------------------- X;,1,50,4,10,-6,0,20,-64,0,1.875,0.125,1.375,10.0,9.875
------------------XXX----OOXOO---OOOO-------O-------O----------- X;,1,50,4,10,-6,1,22,-64,0,2.875,2.125,1.375,7.0,9.875
------------------XXX----OOXOO----OOO-----O-O-------O----------- X;,1,50,4,10,-6,0,22,-64,0,2.0000000000000004,2.0,2.5,7.0,10.0
---------O-O------OOX-----XOX-----XOOOO----O-------------------- X;,1,50,4,10,-6,0,34,-64,0,2.0000000000000004,0.5,2.5,9.0,9.5
----------O-------XOX-O---XXXO-----OOOO----O-------------------- X;,1,50,5,9,-4,0,16,-64,0,1.375,0.125,0.375,11.0,9.375
-------------O-----XOO----XXXO---OOOOO------O------------------- X;,1,50,4,10,-6,0,16,-64,0,1.6249999999999998,0.375,1.625,10.0,10.625
-------------O-----XOX----XXXO---OOOO-O-----O------------------- X;,1,50,5,9,-4,0,18,-64,0,1.375,0.625,2.375,9.0,9.375
----------O-O-----XOO-----XXOX-----OOOO----O-------------------- X;,1,50,4,10,-6,0,18,-64,0,2.3749999999999996,2.125,1.375,7.0,9.375
-----------------OXX------OXOO----OOO-----OOO-------O----------- X;,1,50,3,11,-8,0,18,-64,0,3.2499999999999996,0.75,2.75,7.0,9.75
-------------O-----XOOO---XXXO---OOOO-------O------------------- X;,1,50,4,10,-6,0,20,-64,0,1.375,0.125,2.875,9.0,9.375
----------OO------XOO-----XXXO-----OOOO----O-------------------- X;,1,50,4,10,-6,0,22,-64,0,2.875,0.625,1.375,9.0,9.375
-------------OO----XOO----XXOX---OOOO-------O------------------- X;,1,50,4,10,-6,0,36,-64,0,1.7500000000000002,0.75,2.25,9.0,9.25
-----------O-----OXOX----XXOX------OOOO----O-------------------- X;,1,50,5,9,-4,0,18,-64,0,1.6249999999999998,0.375,1.625,10.0,8.625
-----------------OXXX----OXXX----O-OOOO----O-------------------- X;,1,50,6,8,-2,1,20,-64,0,1.6249999999999998,1.375,0.625,10.0,8.625
----------O------OXOX----XXXO------OOOO----O-------------------- X;,1,50,5,9,-4,0,20,-64,0,1.875,0.125,1.875,10.0,8.375
----------OX------OX------OXOO----OOO-----O-O-------O----------- X;,1,50,3,11,-8,0,20,-64,0,3.2499999999999996,1.25,1.25,8.0,8.75
----------OX------XX------XXOO---OOOO-------O-------O----------- X;,1,50,5,9,-4,0,24,-64,0,1.6249999999999998,0.375,2.625,8.0,8.625
---------O-------OOXX----XXOX------OOOO----O-------------------- X;,1,50,5,9,-4,0,36,-64,0,1.7500000000000002,0.25,1.75,10.0,8.25
------------O-----XXXO----XXO-O----OOOO----O-------------------- X;,1,50,5,9,-4,0,18,-64,0,2.25,0.25,2.25,9.0,9.25
-----------OO-----XOXX----XOO------OOOO----O-------------------- X;,1,50,4,10,-6,1,20,-64,0,6.25,0.25,0.25,7.0,9.25
------------O-----XXXX---OOOO------OOOO----O-------------------- X;,1,50,4,10,-6,0,22,-64,0,6.25,1.25,0.25,4.0,9.25
----------O-O-----XOXX----XXO------OOOO----O-------------------- X;,1,50,5,9,-4,0,22,-64,0,2.75,0.25,1.25,9.0,8.75
------------O----OXXXX----OXO------OOOO----O-------------------- X;,1,50,5,9,-4,0,28,-64,0,2.75,1.25,1.25,7.0,8.75
------------O-----XOXX----OXO----O-OOOO----O-------------------- X;,1,50,4,10,-6,0,28,-64,0,4.25,0.25,2.25,7.0,9.25
---------O--O-----OXXX----XOO------OOOO----O-------------------- X;,1,50,4,10,-6,0,34,-64,0,4.875000000000001,0.125,1.375,7.0,8.875
------------O-O---XXXO----XXO------OOOO----O-------------------- X;,1,50,5,9,-4,0,38,-64,0,1.875,0.125,2.375,9.0,8.875
---------O--------OXX----OXXX-----OOOOO----O-------------------- X;,1,50,5,9,-4,0,34,-64,0,1.0,1.0,1.5,10.0,9.5
---------O--------OXX-----XXX----OOOOOO----O-------------------- X;,1,50,5,9,-4,0,34,-64,0,1.0,1.0,1.0,11.0,9.5
---------O-------OOXX-----OXX-----XOOOO----O-------------------- X;,1,50,5,9,-4,0,34,-64,0,0.7499999999999999,0.75,1.25,9.0,9.25
---------O--------OXX-----OXX-----OOOOO---OO-------------------- X;,1,50,4,10,-6,0,34,-64,0,1.875,2.125,0.375,9.0,9.875
---------O--------OXX-----OXOO----OOO-----O-O-------O----------- X;,1,50,3,11,-8,0,36,-64,0,2.875,2.125,1.375,7.0,9.875
---------O--------OXX-----XXOO---OOOO-------O-------O----------- X;,1,50,4,10,-6,0,38,-64,0,2.0000000000000004,0.5,2.0,7.0,9.5
---------O-------OOXX-----OXOO----XOO-------O-------O----------- X;,1,50,4,10,-6,0,42,-64,0,1.7500000000000002,0.75,2.25,9.0,9.25
-----------------OO-OX---XOXXX----OOO----O--O------------------- X;,1,50,5,9,-4,1,10,-64,0,1.7500000000000002,0.75,1.25,10.0,8.75
----------------O-O-OX---OXXXX----OXO----O--O------------------- X;,1,50,6,8,-2,0,12,-64,0,1.4999999999999998,1.5,2.5,8.0,8.5
------------------O-OX---OXXXX--O-OXO----O--O------------------- X;,1,50,6,8,-2,0,12,-64,0,1.4999999999999998,1.5,2.5,8.0,8.5
------------------O-OX---XXXXO----OXO-O--O--O------------------- X;,1,50,6,8,-2,0,14,-64,0,2.25,0.25,3.25,7.0,8.75
-----------X-O----OXO------XX-----OXOO----OO------O------------- X;,1,50,5,9,-4,0,20,-64,0,3.7500000000000004,0.75,2.75,5.0,8.75
-----------------O--OX----OXXX----OXO----OOOO------------------- X;,1,50,5,9,-4,0,12,-64,0,3.5,1.0,1.0,8.0,10.0
-----------------O--OX----OXXO----OXO-O--OX-O------------------- X;,1,50,5,9,-4,0,16,-64,0,5.749999999999999,0.75,2.25,5.0,8.75
-------------------O-XO----OXO---OOOOO----XO--O----------------- X;,1,50,3,11,-8,0,16,-64,0,5.749999999999999,0.75,2.25,5.0,8.75
----------O--O-----OOX-----XX-----OXOO----OO------O------------- X;,1,50,4,10,-6,0,18,-64,0,5.25,1.25,1.25,6.0,9.25
-----------------O--OX----OXXX----OXO----OO-O-----O------------- X;,1,50,5,9,-4,0,20,-64,0,3.2499999999999996,0.25,1.25,9.0,9.25
------------XO-----XXO-----XO-----OOOO----OO------O------------- X;,1,50,4,10,-6,0,18,-64,0,2.75,1.75,2.75,6.0,8.75
--------------------OOO---XXXO--OOOOO----O--O------------------- X;,1,50,3,11,-8,0,20,-64,0,2.125,0.875,2.125,7.0,8.125
-----------------O--OOO---OXXO---XXOO----O--O------------------- X;,1,50,4,10,-6,0,20,-64,0,2.625,1.375,0.625,9.0,8.625
------------XO----OXX------OX-----OXOO----OO------O------------- X;,1,50,5,9,-4,0,22,-64,0,1.7500000000000002,1.75,4.75,5.0,8.75
----------OOO------XO------XO-----OOOO------OO-------O---------- X;,1,50,2,12,-10,0,26,-64,0,3.375,1.125,1.875,7.0,8.375
------------------X-OX---OOOX-----XXOX----X-OO------------------ X;,1,50,7,7,0,17,-6,0,64,1.2500000000000002,1.25,5.25,6.0,11.25
----------------X-X-OX---XOOO-----XOOX------OO------------------ X;,1,50,6,8,-2,1,-10,0,64,4.625,1.375,0.625,7.0,9.625
------------------X-OX---XOOO---X-OOXX----O-O------------------- X;,1,50,6,8,-2,0,-12,0,64,2.625,0.375,1.625,9.0,9.625
------------------XXXX-----XOOO---XXOO-----OO------------------- X;,1,50,7,7,0,4,-14,0,64,1.2500000000000002,0.25,0.25,12.0,11.25
------------------X-X-----OOXXX----OO-----XOO------OO----------- X;,1,50,6,8,-2,0,-14,0,64,2.25,1.25,2.25,8.0,9.25
------------------X-X-----OOXX-----OO-X---XOO------OO----------- X;,1,50,6,8,-2,0,-14,0,64,2.25,1.25,2.25,8.0,9.25
----------X-------XXOX-----OOOO---XXOX-----O-------------------- X;,1,50,7,7,0,0,-14,0,64,2.25,0.75,3.25,7.0,9.75
-----------X------XX-X-----XOOO---XXOOO----O-------------------- X;,1,50,7,7,0,0,-14,0,64,1.2500000000000002,1.25,0.25,10.0,9.25
-------------------XXX----OXX-----XXOX-----OOO----O------------- X;,1,50,8,6,2,3,-8,0,64,1.2500000000000002,0.25,2.25,10.0,11.25
------------------XXXX----XOX-----XOOOO-----OO------------------ X;,1,50,7,7,0,0,-10,0,64,1.875,0.125,1.875,10.0,10.875
-------------------OX-----XOO-----XOXXX---XOOO------------------ X;,1,50,7,7,0,0,-12,0,64,1.2500000000000002,3.25,2.25,6.0,11.25
-------------------XXX----XOX----XOOOX---O--OO------------------ X;,1,50,7,7,0,0,-12,0,64,1.7500000000000002,0.25,2.75,7.0,9.75
-------------------XXX----OOX-----XOOX----XOOO------------------ X;,1,50,7,7,0,6,-14,0,64,1.375,0.125,3.375,9.0,12.375
------------------OX-X----OOXX---XOOOX-----XO------------------- X;,1,50,7,7,0,0,-14,0,64,1.2500000000000002,0.25,2.25,10.0,11.25
------------------XXX------XXXX---XOOOO---OO-------------------- X;,1,50,8,6,2,0,-16,0,64,0.5000000000000001,0.0,2.0,9.0,10.0
-----------------XXXOX----OOOX-----OOX-----XO------------------- X;,1,50,7,7,0,0,-16,0,64,5.25,0.25,0.25,8.0,11.25
----------XO------XOXX-----OXX----XXOX-----O-------------------- X;,1,50,9,5,4,0,-10,0,64,1.7500000000000002,2.25,4.75,5.0,9.75
------------------OX-XX---XOOX---X-OOO-----XO------------------- X;,1,50,7,7,0,0,-18,0,64,4.750000000000001,0.25,1.75,7.0,9.75
----------X--X----XXX------XOO----XOOX----OO-------------------- X;,1,50,8,6,2,1,-18,0,64,2.0000000000000004,0.5,2.5,9.0,10.0
------------------OX-XX--XXOOX-----OOO-----XO------------------- X;,1,50,7,7,0,0,-18,0,64,4.750000000000001,0.25,1.75,7.0,9.75
-------------X-----OXX----OOX-----XOXX----XOO------------------- X;,1,50,8,6,2,0,-20,0,64,1.2500000000000002,1.25,2.25,9.0,11.25
-----------X------OOOX----XXOX-----XOO----XO-------------------- X;,1,50,7,7,0,1,-12,0,64,0.875,2.125,2.375,8.0,10.875
-------------------OXX----XOX-----XOOO----XOOO------------------ X;,1,50,6,8,-2,0,-12,0,64,1.375,1.125,4.375,7.0,12.375
-----------OX-----OO-X----XOXX-----XOO----XO-------------------- X;,1,50,7,7,0,1,-14,0,64,0.37499999999999994,1.125,6.875,5.0,9.875
------------------X-OX----XOX-----XOOX----XOOO------------------ X;,1,50,7,7,0,0,-14,0,64,2.0000000000000004,4.5,2.5,5.0,12.5
-----------X-------XXX-----XX-----OXOO----XOOO------------------ X;,1,50,8,6,2,0,-14,0,64,1.875,0.625,3.375,8.0,10.875
------------X-------XX----OOX-----XOOX----XOOO------------------ X;,1,50,7,7,0,2,-16,0,64,1.375,0.625,3.875,8.0,10.875
-----------------X--OX----XOX-----XOOX----XOOO------------------ X;,1,50,7,7,0,0,-16,0,64,1.375,4.625,3.875,4.0,10.875
-------------X----O-XX----OOX-----XXOX----X-OO------------------ X;,1,50,8,6,2,0,-16,0,64,0.25,0.25,9.25,4.0,11.25
----------X-------XX-X----XOXX----OOOO----XO-------------------- X;,1,50,8,6,2,0,-20,0,64,3.375,0.125,1.875,8.0,10.875
-----------------XXX-X---XXOOO-----OO-----OOO------------------- X;,1,50,6,8,-2,1,-12,0,64,4.625,0.375,1.625,7.0,9.625
------------------XXX------OO-----OOOXX---XOOO------------------ X;,1,50,6,8,-2,1,-12,0,64,4.375,0.125,0.875,8.0,10.875
-----------------OOX-X---XOXXXX----OO------XO------------------- X;,1,50,8,6,2,0,-14,0,64,0.7499999999999999,0.75,2.25,10.0,8.75
-----------X------OX-X---OOOXX-----XOO----XO-------------------- X;,1,50,7,7,0,0,-14,0,64,0.37499999999999994,0.625,6.375,3.0,9.875
----------X-------XX-X---XXOOO-----OO-----OOO------------------- X;,1,50,6,8,-2,0,-14,0,64,4.625,0.375,1.625,7.0,9.625
------------------OX-X---XOOXX----OOOX-----XO------------------- X;,1,50,7,7,0,0,-14,0,64,1.2500000000000002,0.25,2.25,10.0,11.25
-----------X------XX-X---XXOOO-----OO-----OOO------------------- X;,1,50,6,8,-2,0,-16,0,64,4.875000000000001,0.125,1.875,7.0,9.875
----------X--------XX------OX-----OOOXX---XOOO------------------ X;,1,50,7,7,0,0,-20,0,64,1.2500000000000002,0.25,2.75,9.0,9.75
----------O------XOX-X----OOXXX----OO------XO------------------- X;,1,50,7,7,0,0,-12,0,64,1.2500000000000002,0.75,3.25,8.0,8.75
------------------OX-X---OOOXXX--X-OO------XO------------------- X;,1,50,7,7,0,0,-16,0,64,1.2500000000000002,0.25,4.25,7.0,9.25
------------X-----X-XX----XOOO----XOOO------OO------------------ X;,1,50,6,8,-2,0,-18,0,64,4.375,0.125,0.875,8.0,10.875
------------X------OXX---XXOX-----XOOX------OO------------------ X;,1,50,8,6,2,0,-18,0,64,2.0000000000000004,2.0,2.5,5.0,10.0
------------------X-X-----OOXX----OOO-X---XOOO------------------ X;,1,50,6,8,-2,1,-14,0,64,1.875,0.125,1.875,10.0,10.875
-------------------XOX----XXOXX--X-OO-----OOO------------------- X;,1,50,7,7,0,0,-14,0,64,1.4999999999999998,2.5,2.0,7.0,10.0
------------------OX-X----XOXX---X-OOX----OOO------------------- X;,1,50,7,7,0,0,-14,0,64,1.875,2.125,1.875,8.0,10.875
------------X-----OX-X----XOXXX----OOO----XO-------------------- X;,1,50,8,6,2,0,-20,0,64,1.875,0.125,3.875,7.0,9.875
----------X-------OOOO-----OX-X---OOXX----X-X------------------- X;,1,50,7,7,0,0,-24,0,64,0.6250000000000001,0.375,1.625,11.0,9.625
------------X-X---OX-X----XOXO-----XOO----XO-------------------- X;,1,50,8,6,2,0,-34,0,64,0.7499999999999999,0.25,7.75,5.0,9.75
------------------XXXO-O---XXXO----OOO----XO-------------------- X;,1,50,7,7,0,1,-6,0,64,0.6250000000000001,0.375,0.625,11.0,9.625
------------------X-OX----OOOX-----XOX----XOOO------------------ X;,1,50,6,8,-2,2,-6,0,64,2.5000000000000004,2.0,2.0,7.0,12.5
------------------XXXXX---OOOO-----OOO----XO-------------------- X;,1,50,6,8,-2,1,-10,0,64,6.875,2.125,0.375,4.0,10.875
------------------XXXO----OOOX-----OOOX---XO-------------------- X;,1,50,6,8,-2,0,-10,0,64,4.375,0.625,0.875,6.0,10.875
------------------XO-OX----OOO-----XXO----XXXO------------------ X;,1,50,7,7,0,0,-10,0,64,0.25,1.25,0.25,12.0,11.25
------------------X--X---XXXXX-----OOOO----OOO------------------ X;,1,50,7,7,0,1,-12,0,64,0.37499999999999994,1.125,0.375,12.0,9.875
------------------X-OX----XOOX----XXOX-----OOO------------------ X;,1,50,7,7,0,0,-12,0,64,1.375,6.125,1.375,5.0,12.375
-------------OX---XXXO-----XXO-----XOO----XO-------------------- X;,1,50,8,6,2,0,-26,0,64,1.7500000000000002,1.25,1.75,9.0,9.75
------------------XXXX-----OOOO---OXOX----XO-------------------- X;,1,50,7,7,0,1,-6,0,64,3.375,0.625,3.375,6.0,10.875
------------------XXX-----XOOO---OOOOX----XO-------------------- X;,1,50,6,8,-2,4,-8,0,64,5.25,0.25,3.25,4.0,11.25
------------------XXX------OOOO---OOOXX---XO-------------------- X;,1,50,6,8,-2,1,-8,0,64,5.000000000000001,0.5,2.5,5.0,10.0
-------------------XXX----OOX-----XXOO----X-OOO----------------- X;,1,50,7,7,0,0,-14,0,64,0.37499999999999994,0.625,8.375,4.0,10.875
------------------XOOX---XXXOX-----OOX-----XO------------------- X;,1,50,8,6,2,1,-14,0,64,2.25,3.25,1.25,6.0,11.25
------------------XXX-----OOOO----XOOX---XXO-------------------- X;,1,50,7,7,0,0,-14,0,64,5.25,0.25,0.25,8.0,11.25
------------------XO-X----XOOX----XXOX-----XOO------------------ X;,1,50,8,6,2,2,-16,0,64,2.3749999999999996,3.125,2.375,5.0,12.375
------------------XXX------OOO---XXXOX----XOO------------------- X;,1,50,8,6,2,1,-16,0,64,2.25,0.25,1.25,10.0,11.25
------------X-------XX----XOX----OOOO-----X-OOO----------------- X;,1,50,6,8,-2,0,-8,0,64,1.375,0.625,3.375,6.0,8.875
-------------O----X--OX--XXXOO-----OOO-----XO------------------- X;,1,50,6,8,-2,0,-8,0,64,1.2500000000000002,0.75,2.25,8.0,8.75
------------X------OXX----XOX-----XOO----X--OOO----------------- X;,1,50,7,7,0,0,-10,0,64,1.2500000000000002,1.25,3.75,6.0,8.75
-------------------XO------OO----XXXOXX---X-OO-------O---------- X;,1,50,7,7,0,0,-16,0,64,1.7500000000000002,1.75,2.25,8.0,8.75
------------------X--X----OOXX----OOOX----XOX------O------------ X;,1,50,7,7,0,0,-12,0,64,3.375,0.125,1.875,8.0,10.875
------------------XOOX----XOX-----XOX-----XOOX------------------ X;,1,50,8,6,2,4,-14,0,64,4.499999999999999,4.5,0.0,5.0,12.5
------------------X--X----OOXXX---OOO-----XOX------O------------ X;,1,50,7,7,0,0,-14,0,64,3.375,0.625,1.375,7.0,9.875
----------X-------XXOX-----OOOO----XOX----XO-------------------- X;,1,50,7,7,0,1,-14,0,64,3.6250000000000004,0.375,4.625,5.0,9.625
------------------X--XX---OOXX----OOX-----XOX------O------------ X;,1,50,8,6,2,0,-18,0,64,2.625,0.375,0.625,9.0,9.625
----------OX------XOXX-----XOX-----XOX----XO-------------------- X;,1,50,9,5,4,0,-20,0,64,2.625,1.375,0.625,9.0,9.625
------------------X--X----OXXX----OOOX----XOO------O------------ X;,1,50,7,7,0,0,-12,0,64,2.875,0.625,0.375,10.0,10.875
------------OX----XOOX-----XOX-----XOO----XO-------------------- X;,1,50,7,7,0,0,-14,0,64,3.6250000000000004,1.375,0.625,7.0,9.625
------------------X--X---XXXXO----XOO-----XOO------O------------ X;,1,50,8,6,2,0,-16,0,64,2.3749999999999996,1.625,0.875,9.0,9.875
------------------XOOX-----XOOO----XXXX---XO-------------------- X;,1,50,8,6,2,0,-18,0,64,4.375,1.125,2.875,5.0,9.875
------------------X--X----OXXXX---OOO-----XOO------O------------ X;,1,50,7,7,0,0,-18,0,64,3.375,0.625,0.375,9.0,9.875
------------------X--XX---OXXX----OOOO----XXO------------------- X;,1,50,8,6,2,0,-18,0,64,2.875,0.625,2.375,8.0,10.875
-------------------OX------OO----XXXXOX---X--OO------O---------- X;,1,50,7,7,0,0,-12,0,64,1.0,0.5,3.5,9.0,8.0
------------X------OXX---XXOX-----XOX-------OOO----------------- X;,1,50,8,6,2,0,-12,0,64,0.7499999999999999,1.25,2.25,8.0,8.75
