game,ply,side_to_move,n_empties,disc_diff_black_white,a1_minus_energy,edax_score_shallow,edax_score_deep,depth_gap
26,38,1,22,-16,11.75,18,20,2
26,39,-1,21,-13,9.375,-14,-18,4
26,40,1,20,-18,8.75,20,30,10
26,41,-1,19,-11,6.625000000000001,-15,-30,15
26,42,1,18,-20,11.875,18,36,18
26,43,-1,17,-17,10.5,-16,-36,20
26,44,1,16,-28,21.875000000000004,16,36,20
26,45,-1,15,-25,17.0,-16,-36,20
26,46,1,14,-30,23.25,17,36,19
26,47,-1,13,-27,21.125,-7,-32,25
26,48,1,12,-32,28.375,21,32,11
26,49,-1,11,-21,17.0,-17,-32,15
26,50,1,10,-28,27.749999999999996,32,32,0
26,51,-1,9,-11,19.624999999999996,-25,-32,7
26,52,1,8,-18,18.5,34,32,2
26,53,-1,7,-11,13.75,-42,-32,10
26,54,1,7,-11,13.75,42,32,10
26,55,-1,6,-6,12.500000000000002,-41,-32,9
26,56,1,5,-9,13.124999999999998,45,32,13
26,57,-1,4,8,19.375,-33,-32,1
26,58,1,3,5,19.250000000000004,38,32,6
26,59,-1,2,16,21.875000000000004,-32,-32,0
26,60,1,2,16,21.875000000000004,32,32,0
26,61,-1,1,19,22.624999999999996,-32,-32,0
26,62,1,1,19,22.624999999999996,32,32,0
26,63,-1,0,32,31.5,-32,-32,0
27,0,1,60,0,0.0,-4,-1,3
27,1,-1,59,3,1.1249999999999998,4,-1,5
27,2,1,58,0,0.0,-2,0,2
27,3,-1,57,3,1.2500000000000002,5,0,5
27,4,1,56,0,0.37499999999999994,-1,-1,0
27,5,-1,55,3,1.2500000000000002,3,0,3
27,6,1,54,0,0.37499999999999994,1,-1,2
27,7,-1,53,5,4.25,2,-1,3
27,8,1,52,2,4.375,1,-1,2
27,9,-1,51,7,4.750000000000001,2,0,2
27,10,1,50,2,4.375,-1,-1,0
27,11,-1,49,5,4.499999999999999,1,-2,3
27,12,1,48,-4,1.375,-1,2,3
27,13,-1,47,3,1.1249999999999998,0,-3,3
27,14,1,46,0,1.7500000000000002,1,1,0
27,15,-1,45,3,3.6250000000000004,-3,-4,1
27,16,1,44,0,2.25,5,2,3
27,17,-1,43,3,3.375,-3,-4,1
27,18,1,42,-2,2.125,2,2,0
27,19,-1,41,3,3.375,0,-1,1
27,20,1,40,-2,3.2499999999999996,0,0,0
27,21,-1,39,3,3.6250000000000004,1,-2,3
27,22,1,38,-4,3.7500000000000004,7,8,1
27,23,-1,37,5,7.375,-5,-10,5
27,24,1,36,-6,2.75,9,9,0
27,25,-1,35,-3,1.6249999999999998,-1,-3,2
27,26,1,34,-6,2.75,7,4,3
27,27,-1,33,-3,2.3749999999999996,-6,-7,1
27,28,1,32,-6,2.75,8,5,3
27,29,-1,31,-1,1.875,-8,-8,0
27,30,1,30,-8,2.9999999999999996,9,6,3
27,31,-1,29,-3,3.875,-5,0,5
27,32,1,28,-6,4.0,6,4,2
27,33,-1,27,-3,3.875,-3,-4,1
27,34,1,26,-8,6.75,4,4,0
27,35,-1,25,3,3.1250000000000004,-3,-4,1
27,36,1,24,-6,3.7500000000000004,3,8,5
27,37,-1,23,-1,2.875,-1,6,7
27,38,1,22,-8,6.75,7,18,11
27,39,-1,21,-5,4.875000000000001,-7,-18,11
27,40,1,20,-8,6.25,13,20,7
27,41,-1,19,-1,10.625000000000002,-13,-20,7
27,42,1,18,-12,8.75,26,26,0
27,43,-1,17,-5,6.125,-27,-26,1
27,44,1,16,-16,9.499999999999998,23,26,3
27,45,-1,15,-7,11.624999999999998,-21,-26,5
27,46,1,14,-22,11.5,22,44,22
27,47,-1,13,-15,10.749999999999998,-28,-44,16
27,48,1,12,-22,16.375000000000004,32,44,12
27,49,-1,11,-17,15.625,-35,-44,9
27,50,1,10,-20,16.0,40,44,4
27,51,-1,9,-7,12.750000000000002,-41,-44,3
27,52,1,8,-16,17.5,44,44,0
27,53,-1,7,-3,14.749999999999998,-42,-44,2
27,54,1,6,-6,13.375,44,44,0
27,55,-1,5,5,10.625000000000002,-50,-44,6
27,56,1,5,5,10.625000000000002,50,44,6
27,57,-1,4,26,20.000000000000004,-45,-44,1
27,58,1,4,26,20.000000000000004,45,44,1
27,59,-1,3,31,23.625,-46,-44,2
27,60,1,3,31,23.625,46,44,2
27,61,-1,2,36,31.874999999999996,-44,-44,0
27,62,1,1,33,27.749999999999996,44,44,0
27,63,-1,0,44,35.0,-44,-44,0
28,0,1,60,0,0.0,-4,-1,3
28,1,-1,59,3,1.1249999999999998,4,-1,5
28,2,1,58,0,0.0,-2,0,2
28,3,-1,57,3,1.2500000000000002,5,0,5
28,4,1,56,0,0.37499999999999994,-1,-1,0
28,5,-1,55,3,1.2500000000000002,3,0,3
28,6,1,54,0,0.37499999999999994,1,-1,2
28,7,-1,53,3,2.125,2,0,2
28,8,1,52,0,0.37499999999999994,-1,-2,1
28,9,-1,51,5,1.4999999999999998,3,3,0
28,10,1,50,0,0.6250000000000001,0,-4,4
28,11,-1,49,5,4.499999999999999,2,3,1
28,12,1,48,2,4.625,1,5,4
28,13,-1,47,5,5.749999999999999,1,-6,7
28,14,1,46,0,5.125000000000001,5,6,1
28,15,-1,45,5,8.000000000000002,-4,-3,1
28,16,1,44,0,5.125000000000001,6,5,1
28,17,-1,43,3,4.750000000000001,-4,-3,1
28,18,1,42,0,6.125,4,2,2
28,19,-1,41,3,6.499999999999999,-3,-3,0
28,20,1,40,0,8.625,7,8,1
28,21,-1,39,3,7.249999999999999,-2,-6,4
28,22,1,38,0,9.125,3,6,3
28,23,-1,37,11,8.5,-2,-6,4
28,24,1,36,4,1.875,4,6,2
28,25,-1,35,9,4.0,-1,-7,6
28,26,1,34,4,4.125000000000001,2,6,4
28,27,-1,33,9,8.25,-2,-3,1
28,28,1,32,4,11.624999999999998,3,6,3
28,29,-1,31,13,7.000000000000001,4,-1,5
28,30,1,30,8,8.125,-1,0,1
28,31,-1,29,11,7.749999999999999,4,0,4
28,32,1,28,2,4.625,2,2,0
28,33,-1,27,9,4.0,3,-2,5
28,34,1,26,2,1.1249999999999998,3,2,1
28,35,-1,25,9,2.875,-4,-2,2
28,36,1,24,6,3.2499999999999996,6,2,4
28,37,-1,23,9,3.1250000000000004,0,6,6
28,38,1,22,6,3.5,-1,-6,5
28,39,-1,21,11,4.625,0,6,6
28,40,1,20,8,4.0,4,-6,10
28,41,-1,19,19,9.125,7,6,1
28,42,1,18,14,7.249999999999999,-4,-6,2
28,43,-1,17,21,12.625,10,6,4
28,44,1,16,18,9.875,-9,-6,3
28,45,-1,15,23,14.25,13,6,7
28,46,1,14,18,10.875,-11,-6,5
28,47,-1,13,23,17.5,18,6,12
28,48,1,12,14,10.625000000000002,-11,-6,5
28,49,-1,11,19,10.875,13,6,7
28,50,1,10,6,2.75,-2,-6,4
28,51,-1,9,11,3.1250000000000004,9,6,3
28,52,1,8,2,1.875,0,-6,6
28,53,-1,7,11,6.125,1,6,5
28,54,1,6,6,4.750000000000001,1,-6,7
28,55,-1,5,29,19.500000000000004,9,6,3
28,56,1,4,20,13.875,-11,-6,5
28,57,-1,3,23,15.124999999999998,15,6,9
28,58,1,2,6,2.875,-6,-6,0
28,59,-1,2,6,2.875,6,6,0
28,60,1,1,-1,1.7500000000000002,-6,-6,0
28,61,-1,1,-1,1.7500000000000002,6,6,0
28,62,1,0,-6,2.0000000000000004,-6,-6,0
29,0,1,60,0,0.0,-4,-1,3
29,1,-1,59,3,1.1249999999999998,4,-1,5
29,2,1,58,0,0.0,-2,0,2
29,3,-1,57,3,1.1249999999999998,6,0,6
29,4,1,56,0,0.0,-1,-1,0
29,5,-1,55,3,1.1249999999999998,5,2,3
29,6,1,54,-2,1.0,-2,-3,1
29,7,-1,53,3,0.7499999999999999,9,10,1
29,8,1,52,0,1.375,-9,-11,2
29,9,-1,51,5,5.125000000000001,12,15,3
29,10,1,50,2,3.2499999999999996,-7,-11,4
29,11,-1,49,7,4.125000000000001,9,12,3
29,12,1,48,2,0.875,-10,-12,2
29,13,-1,47,7,3.5,14,13,1
29,14,1,46,2,1.375,-12,-11,1
29,15,-1,45,5,3.2499999999999996,11,10,1
29,16,1,44,0,2.5000000000000004,-11,-11,0
29,17,-1,43,7,3.6250000000000004,10,9,1
29,18,1,42,2,2.75,-8,-9,1
29,19,-1,41,9,7.375,12,9,3
29,20,1,40,2,1.7500000000000002,-11,-10,1
29,21,-1,39,7,1.6249999999999998,17,14,3
29,22,1,38,4,0.7499999999999999,-15,-14,1
29,23,-1,37,7,2.3749999999999996,14,14,0
29,24,1,36,-2,0.5000000000000001,-14,-15,1
29,25,-1,35,3,2.125,19,20,1
29,26,1,34,0,3.5,-18,-19,1
29,27,-1,33,3,3.375,18,19,1
29,28,1,32,-4,5.749999999999999,-4,-20,16
29,29,-1,31,1,6.125,19,18,1
29,30,1,30,-2,4.750000000000001,-10,-20,10
29,31,-1,29,3,3.875,26,24,2
29,32,1,28,-2,5.25,-12,-18,6
29,33,-1,27,3,8.625,28,24,4
29,34,1,26,-2,11.75,-13,-22,9
29,35,-1,25,7,7.375,31,34,3
29,36,1,24,4,9.0,-25,-34,9
29,37,-1,23,7,7.875,28,36,8
29,38,1,22,0,13.5,-17,-26,9
29,39,-1,21,5,11.875,30,32,2
29,40,1,20,2,11.125,-20,-22,2
29,41,-1,19,5,10.5,19,22,3
29,42,1,18,-4,10.375000000000002,-11,-18,7
29,43,-1,17,9,7.5,18,24,6
29,44,1,16,0,3.875,-5,-12,7
29,45,-1,15,13,8.000000000000002,7,12,5
29,46,1,14,6,8.125,-2,-12,10
29,47,-1,13,17,19.000000000000004,8,16,8
29,48,1,12,14,19.250000000000004,-11,-16,5
29,49,-1,11,19,22.375000000000004,7,18,11
29,50,1,10,6,10.125,-10,-18,8
29,51,-1,9,13,10.375000000000002,10,20,10
29,52,1,8,6,8.25,-10,-20,10
29,53,-1,7,11,13.124999999999998,15,22,7
29,54,1,6,8,9.499999999999998,-16,-22,6
29,55,-1,5,11,8.75,20,24,4
29,56,1,4,-2,16.0,-22,-24,2
29,57,-1,3,7,17.25,31,24,7
29,58,1,2,-14,36.5,-24,-24,0
29,59,-1,1,-11,32.125,24,24,0
29,60,1,0,-24,45.5,-24,-24,0
30,0,1,60,0,0.0,-4,-1,3
30,1,-1,59,3,1.1249999999999998,4,-1,5
30,2,1,58,0,0.0,-2,0,2
30,3,-1,57,3,1.2500000000000002,5,0,5
30,4,1,56,0,0.37499999999999994,-1,-1,0
30,5,-1,55,3,1.2500000000000002,3,0,3
30,6,1,54,0,0.37499999999999994,1,-1,2
30,7,-1,53,5,4.25,2,-1,3
30,8,1,52,2,4.375,1,-1,2
30,9,-1,51,7,4.750000000000001,2,0,2
30,10,1,50,-2,0.875,2,-1,3
30,11,-1,49,3,1.6249999999999998,4,1,3
30,12,1,48,-2,0.5000000000000001,3,-2,5
30,13,-1,47,3,4.625,1,4,3
30,14,1,46,-2,2.0000000000000004,-2,-5,3
30,15,-1,45,1,1.6249999999999998,4,7,3
30,16,1,44,-2,2.9999999999999996,-4,-8,4
30,17,-1,43,1,1.6249999999999998,5,8,3
30,18,1,42,-2,3.2499999999999996,-1,-8,7
30,19,-1,41,3,4.625,4,10,6
30,20,1,40,-2,0.875,-5,-12,7
30,21,-1,39,3,1.4999999999999998,9,9,0
30,22,1,38,-6,4.375,-4,-11,7
30,23,-1,37,5,1.0,11,14,3
30,24,1,36,-2,3.6250000000000004,-9,-17,8
30,25,-1,35,5,1.0,13,14,1
30,26,1,34,0,0.37499999999999994,-10,-12,2
30,27,-1,33,9,5.000000000000001,17,14,3
30,28,1,32,6,2.875,-17,-18,1
30,29,-1,31,13,8.000000000000002,22,20,2
30,30,1,30,10,7.625000000000001,-19,-20,1
30,31,-1,29,17,10.25,23,20,3
30,32,1,28,14,7.5,-19,-20,1
30,33,-1,27,19,12.125,23,20,3
30,34,1,26,16,10.000000000000002,-18,-18,0
30,35,-1,25,19,12.125,27,28,1
30,36,1,24,16,11.999999999999998,-24,-28,4
30,37,-1,23,19,13.375,30,32,2
30,38,1,22,12,6.75,-28,-30,2
30,39,-1,21,17,11.375,29,36,7
30,40,1,20,6,7.249999999999999,-32,-36,4
30,41,-1,19,17,10.125,33,36,3
30,42,1,18,14,7.5,-28,-36,8
30,43,-1,17,19,10.125,28,38,10
30,44,1,16,16,8.75,-20,-38,18
30,45,-1,15,19,10.875,23,38,15
30,46,1,14,4,8.25,-26,-38,12
30,47,-1,13,7,10.000000000000002,34,38,4
30,48,1,12,0,10.25,-37,-38,1
30,49,-1,11,3,12.500000000000002,38,38,0
30,50,1,10,0,11.75,-35,-38,3
30,51,-1,9,11,13.875,39,40,1
30,52,1,8,4,18.625,-35,-40,5
30,53,-1,8,4,18.625,35,40,5
30,54,1,7,-13,16.500000000000004,-31,-40,9
30,55,-1,6,-10,19.874999999999996,38,40,2
30,56,1,5,-13,20.75,-41,-40,1
30,57,-1,5,-13,20.75,41,40,1
30,58,1,4,-26,26.375000000000004,-38,-40,2
30,59,-1,3,-21,29.124999999999996,41,40,1
30,60,1,2,-26,33.37500000000001,-40,-40,0
30,61,-1,2,-26,33.37500000000001,40,40,0
30,62,1,1,-37,38.75,-40,-40,0
30,63,-1,1,-37,38.75,40,40,0
30,64,1,0,-40,44.0,-40,-40,0
31,0,1,60,0,0.0,-4,-1,3
31,1,-1,59,3,1.1249999999999998,4,-1,5
31,2,1,58,0,0.0,-2,0,2
31,3,-1,57,3,1.1249999999999998,5,1,4
31,4,1,56,-2,1.0,-3,-1,2
31,5,-1,55,1,0.12500000000000003,6,1,5
31,6,1,54,-2,1.375,-4,-2,2
31,7,-1,53,1,0.7499999999999999,5,1,4
31,8,1,52,-2,2.5000000000000004,-3,0,3
31,9,-1,51,3,3.1250000000000004,5,-1,6
31,10,1,50,0,1.4999999999999998,-1,-1,0
31,11,-1,49,5,5.125000000000001,2,1,1
31,12,1,48,-2,3.375,-2,-1,1
31,13,-1,47,3,1.4999999999999998,4,4,0
31,14,1,46,0,2.125,-4,-5,1
31,15,-1,45,5,5.749999999999999,7,5,2
31,16,1,44,0,6.625000000000001,-5,-4,1
31,17,-1,43,3,7.249999999999999,14,10,4
31,18,1,42,0,7.125,-13,-12,1
31,19,-1,41,5,7.249999999999999,15,11,4
31,20,1,40,-2,3.6250000000000004,-14,-13,1
31,21,-1,39,1,2.25,14,10,4
31,22,1,38,-4,5.000000000000001,-13,-12,1
31,23,-1,37,3,2.875,17,13,4
31,24,1,36,0,4.25,-17,-6,11
31,25,-1,35,3,4.125000000000001,15,4,11
31,26,1,34,0,5.749999999999999,-9,1,10
31,27,-1,33,3,4.125000000000001,15,14,1
31,28,1,32,0,4.25,-8,-14,6
31,29,-1,31,3,3.875,16,17,1
31,30,1,30,0,4.25,-11,-20,9
31,31,-1,29,13,6.625000000000001,31,32,1
31,32,1,28,10,5.25,-26,-32,6
31,33,-1,27,21,13.625,36,40,4
31,34,1,26,18,10.875,-28,-36,8
31,35,-1,25,25,13.124999999999998,40,46,6
31,36,1,24,20,7.749999999999999,-35,-46,11
31,37,-1,23,23,10.625000000000002,54,46,8
31,38,1,22,16,8.375,-51,-46,5
31,39,-1,21,23,13.75,49,54,5
31,40,1,20,18,13.875,-43,-42,1
31,41,-1,19,21,17.999999999999996,42,42,0
31,42,1,18,18,15.625,-34,-38,4
31,43,-1,17,23,22.0,38,38,0
31,44,1,16,14,13.375,-32,-32,0
31,45,-1,15,17,15.5,37,32,5
31,46,1,14,2,6.125,-30,-32,2
31,47,-1,13,9,8.000000000000002,41,36,5
31,48,1,12,4,8.25,-32,-36,4
31,49,-1,11,13,16.500000000000004,39,36,3
31,50,1,10,10,14.625000000000002,-28,-30,2
31,51,-1,9,13,16.500000000000004,24,30,6
31,52,1,8,0,5.749999999999999,-20,-30,10
31,53,-1,7,11,11.375,22,30,8
31,54,1,6,6,8.25,-26,-30,4
31,55,-1,5,9,6.875,33,30,3
31,56,1,4,2,11.125,-30,-30,0
31,57,-1,4,2,11.125,30,30,0
31,58,1,3,-9,6.875,-27,-30,3
31,59,-1,2,-6,7.749999999999999,30,30,0
31,60,1,1,-21,18.625,-30,-30,0
31,61,-1,1,-21,18.625,30,30,0
31,62,1,0,-30,22.5,-30,-30,0
32,0,1,60,0,0.0,-4,-1,3
32,1,-1,59,3,1.1249999999999998,4,-1,5
32,2,1,58,0,0.0,-2,0,2
32,3,-1,57,3,1.2500000000000002,5,0,5
32,4,1,56,0,0.37499999999999994,-1,-1,0
32,5,-1,55,3,1.2500000000000002,3,0,3
32,6,1,54,0,0.37499999999999994,1,-1,2
32,7,-1,53,5,4.25,2,-1,3
32,8,1,52,2,4.875000000000001,1,1,0
32,9,-1,51,5,4.25,-1,-2,1
32,10,1,50,0,4.875000000000001,7,1,6
32,11,-1,49,5,5.25,-3,-3,0
32,12,1,48,0,4.875000000000001,6,1,5
32,13,-1,47,3,4.499999999999999,1,-2,3
32,14,1,46,-2,8.25,0,1,1
32,15,-1,45,1,8.875,1,-3,4
32,16,1,44,-4,6.125,2,1,1
32,17,-1,43,1,4.499999999999999,-2,-3,1
32,18,1,42,-2,4.875000000000001,2,2,0
32,19,-1,41,3,5.25,-1,-2,1
32,20,1,40,0,4.375,8,6,2
32,21,-1,39,7,2.9999999999999996,-8,-9,1
32,22,1,38,-2,2.125,6,7,1
32,23,-1,37,5,2.0000000000000004,-8,-8,0
32,24,1,36,0,1.6249999999999998,11,10,1
32,25,-1,35,3,2.3749999999999996,-12,-12,0
32,26,1,34,-4,3.5,12,11,1
32,27,-1,33,1,3.375,-7,-12,5
32,28,1,32,-4,2.25,13,14,1
32,29,-1,31,-1,3.1250000000000004,-5,-16,11
32,30,1,30,-6,7.375,20,20,0
32,31,-1,29,3,2.625,-13,-20,7
32,32,1,28,0,2.0000000000000004,17,26,9
32,33,-1,27,5,2.625,-18,-32,14
32,34,1,26,-4,1.7500000000000002,21,32,11
32,35,-1,25,-1,1.875,-21,-32,11
32,36,1,24,-6,3.7500000000000004,26,44,18
32,37,-1,23,1,3.6250000000000004,-25,-44,19
32,38,1,22,-2,5.25,29,46,17
32,39,-1,21,1,4.125000000000001,-32,-44,12
32,40,1,20,-6,6.374999999999999,35,44,9
32,41,-1,19,-3,5.999999999999999,-41,-44,3
32,42,1,18,-10,6.625000000000001,48,44,4
32,43,-1,17,-7,4.499999999999999,-50,-44,6
32,44,1,16,-24,15.124999999999998,51,44,7
32,46,1,15,-15,11.0,44,42,2
32,48,1,14,-2,17.75,44,42,2
32,49,-1,13,11,10.000000000000002,-48,-40,8
32,50,1,12,4,11.250000000000002,48,40,8
32,52,1,11,11,12.875,45,40,5
32,53,-1,10,30,21.25,-41,-40,1
32,54,1,9,27,19.000000000000004,41,40,1
32,55,-1,8,32,25.125000000000004,-42,-40,2
32,56,1,7,27,18.750000000000004,42,40,2
32,57,-1,6,32,21.5,-42,-40,2
32,58,1,5,29,21.375,38,40,2
32,59,-1,4,36,25.75,-40,-40,0
32,60,1,3,33,22.125,39,40,1
32,61,-1,2,38,29.250000000000004,-38,-38,0
32,62,1,1,31,19.624999999999996,38,38,0
32,63,-1,0,38,30.500000000000004,-38,-38,0
33,0,1,60,0,0.0,-4,-1,3
33,1,-1,59,3,1.1249999999999998,4,-1,5
33,2,1,58,0,0.0,-2,0,2
33,3,-1,57,3,1.2500000000000002,5,0,5
33,4,1,56,0,0.37499999999999994,-1,-1,0
33,5,-1,55,3,1.2500000000000002,3,0,3
33,6,1,54,0,0.37499999999999994,1,-1,2
33,7,-1,53,3,2.125,2,0,2
33,8,1,52,0,0.37499999999999994,-1,-2,1
33,9,-1,51,5,1.4999999999999998,3,3,0
33,10,1,50,0,0.37499999999999994,1,-2,3
33,11,-1,49,3,0.7499999999999999,1,0,1
33,12,1,48,0,1.375,3,-1,4
33,13,-1,47,5,5.999999999999999,3,1,2
33,14,1,46,0,2.125,-3,-1,2
33,15,-1,45,3,2.9999999999999996,2,0,2
33,16,1,44,-2,2.125,0,-2,2
33,17,-1,43,3,2.75,3,1,2
33,18,1,42,-2,3.5,-1,2,3
33,19,-1,41,1,3.875,2,-4,6
33,20,1,40,-2,2.5000000000000004,1,1,0
33,21,-1,39,1,1.875,3,0,3
33,22,1,38,-4,3.2499999999999996,0,-3,3
33,23,-1,37,3,3.6250000000000004,-1,0,1
33,24,1,36,0,2.9999999999999996,-1,-2,1
33,25,-1,35,9,3.6250000000000004,7,0,7
33,26,1,34,2,1.7500000000000002,-5,-2,3
33,27,-1,33,5,2.875,6,2,4
33,28,1,32,0,2.25,11,8,3
33,29,-1,31,3,3.6250000000000004,-11,-9,2
33,30,1,30,0,4.750000000000001,12,14,2
33,31,-1,29,11,6.875,-12,-14,2
33,32,1,28,2,3.5,24,34,10
33,33,-1,27,5,4.375,-24,-34,10
33,34,1,26,-2,5.749999999999999,28,40,12
33,35,-1,25,1,6.875,-30,-40,10
33,36,1,24,-8,12.625,31,48,17
33,37,-1,23,-5,11.5,-30,-46,16
33,38,1,22,-8,13.75,35,46,11
33,39,-1,21,-3,10.000000000000002,-31,-46,15
33,40,1,20,-10,20.125000000000004,33,46,13
33,41,-1,19,3,8.000000000000002,-30,-46,16
33,42,1,18,0,8.625,42,48,6
33,43,-1,17,3,10.375000000000002,-45,-48,3
33,44,1,16,0,11.5,58,52,6
33,45,-1,15,5,8.875,-51,-52,1
33,46,1,14,0,13.75,50,52,2
33,47,-1,13,9,8.875,-48,-52,4
33,48,1,12,6,8.75,44,52,8
33,49,-1,11,23,13.124999999999998,-31,-48,17
33,50,1,10,18,11.375,30,52,22
33,51,-1,9,21,12.625,-30,-52,22
33,52,1,8,10,11.250000000000002,28,52,24
33,53,-1,7,27,22.0,-34,-50,16
33,54,1,6,24,18.875,51,50,1
33,55,-1,5,27,19.500000000000004,-38,-48,10
33,56,1,4,22,16.75,56,54,2
33,57,-1,3,35,25.125000000000004,-47,-54,7
33,58,1,2,30,20.75,54,54,0
33,59,-1,1,45,38.12499999999999,-54,-54,0
33,60,1,1,45,38.12499999999999,54,54,0
33,61,-1,0,54,47.5,-54,-54,0
34,0,1,60,0,0.0,-4,-1,3
34,1,-1,59,3,1.1249999999999998,4,-1,5
34,2,1,58,0,0.0,-2,0,2
34,3,-1,57,3,1.2500000000000002,4,3,1
34,4,1,56,-2,1.375,-1,-4,3
34,5,-1,55,1,1.7500000000000002,5,3,2
34,6,1,54,-2,1.375,1,-5,6
34,7,-1,53,1,1.7500000000000002,6,4,2
34,8,1,52,-2,1.0,-2,-5,3
34,9,-1,51,3,1.1249999999999998,5,3,2
34,10,1,50,-2,1.0,-5,-4,1
34,11,-1,49,3,1.1249999999999998,5,4,1
34,12,1,48,-2,1.0,-3,0,3
34,13,-1,47,1,0.25,1,-2,3
34,14,1,46,-4,1.875,2,1,1
34,15,-1,45,1,0.25,-3,-2,1
34,16,1,44,-4,1.375,5,1,4
34,17,-1,43,1,1.4999999999999998,0,1,1
34,18,1,42,-4,1.2500000000000002,-2,-3,1
34,19,-1,41,1,2.875,6,6,0
34,20,1,40,-2,2.75,-6,-7,1
34,21,-1,39,1,3.875,8,8,0
34,22,1,38,-6,5.5,-6,-9,3
34,23,-1,37,1,1.875,12,13,1
34,24,1,36,-2,0.7499999999999999,-10,-15,5
34,25,-1,35,7,2.3749999999999996,18,12,6
34,26,1,34,2,3.5,-12,-11,1
34,27,-1,33,5,4.875000000000001,14,9,5
34,28,1,32,2,5.749999999999999,-12,-11,1
34,29,-1,31,5,8.375,20,11,9
34,30,1,30,2,10.000000000000002,-15,-10,5
34,31,-1,29,7,8.375,12,14,2
34,32,1,28,0,16.0,-11,-4,7
34,33,-1,27,9,9.875,13,4,9
34,34,1,26,6,7.749999999999999,-11,0,11
34,35,-1,25,9,9.125,16,0,16
34,36,1,24,2,5.749999999999999,-4,4,8
34,37,-1,23,9,6.875,7,-4,11
34,38,1,22,4,8.25,-3,12,15
34,39,-1,21,9,9.375,3,-12,15
34,40,1,20,6,8.000000000000002,0,12,12
34,41,-1,19,13,6.875,-2,-12,10
34,42,1,18,4,5.000000000000001,1,12,11
34,43,-1,17,9,6.374999999999999,1,-4,5
34,44,1,16,2,9.249999999999998,6,16,10
34,45,-1,15,5,9.625,3,-16,19
34,46,1,14,-4,8.75,-1,18,19
34,47,-1,13,7,9.125,1,-14,15
34,48,1,12,2,11.5,6,44,38
34,49,-1,11,5,11.125,2,-10,12
34,50,1,10,-4,14.749999999999998,3,36,33
34,51,-1,9,5,13.625,-2,-36,34
34,52,1,8,-2,9.375,17,36,19
34,53,-1,7,1,9.625,-21,-36,15
34,54,1,6,-20,14.875,27,36,9
34,55,-1,5,-7,12.625,-31,-36,5
34,56,1,4,-16,17.875,35,36,1
34,57,-1,3,-7,12.125,-35,-36,1
34,58,1,2,-10,16.375000000000004,36,36,0
34,59,-1,1,15,35.12499999999999,-36,-36,0
34,60,1,1,15,35.12499999999999,36,36,0
34,61,-1,0,36,47.0,-36,-36,0
