fen4,source,encoding_sha256,l2_norm
"4d-fen v1: K@0,0,0,0; Pw@6,6,0,1; k@7,7,7,7",synthetic,c82ed7c88124d290672d0ea2c1b414ecc455e278659b28a1728b6d56ae066448,423.6590576171875
"4d-fen v1: K@0,0,0,0; Pw@6,6,0,2; k@7,7,7,7",synthetic,f770dbbb75baac04a5a4b365e05cab90df20d7a7abbc51b2a58b1f744cac3cfd,423.6549072265625
"4d-fen v1: K@0,0,0,0; Pw@6,6,0,3; k@7,7,7,7",synthetic,b1cc8ab6ca30acc82c6f04171ab2dbe062158bbd0a9179ca72ddf6163a9d3e82,423.6525573730469
"4d-fen v1: K@0,0,0,0; Pw@6,6,0,4; k@7,7,7,7",synthetic,6d81daa1b5dc26691c597e634a9f3bc5a069f804f649a98dd808efad8a9c769f,423.6517639160156
"4d-fen v1: K@0,0,0,0; Pw@6,6,0,5; k@7,7,7,7",synthetic,9a04e770f9bb7ec54cc0ba170bd980f0a999eef870e4b36e7278dfecbf6ba158,423.6524963378906
"4d-fen v1: K@0,0,0,0; Pw@6,6,0,6; k@7,7,7,7",synthetic,cd41f211694b66ef09b4da8f4d32ccdfc7d9f72a41112557db44c3c45331ad87,423.65484619140625
"4d-fen v1: K@0,0,0,0; Pw@6,6,0,7; k@7,7,7,7",synthetic,5173e962002c547135ffb5552c915dba8893c6c1e019e5d150e4d73f40789b0e,423.6589050292969
"4d-fen v1: K@0,0,0,0; Pw@6,6,1,0; k@7,7,7,7",synthetic,05367ffc36959e61cda1099ead66d05e8076c98283683e9ea3f6a610effb4bb2,423.6588439941406
"4d-fen v1: K@0,0,0,0; Pw@6,6,1,1; k@7,7,7,7",synthetic,746b829de4c0a5164fc00d0c86fc4012b745fcb51dd36ef5d5fd7b9c79e7f1b9,423.65234375
"4d-fen v1: K@0,0,0,0; Pw@6,6,1,2; k@7,7,7,7",synthetic,7bc53088111cf1d643004534531179a8f3a6ad8792b068efea69bcffed552de2,423.6475524902344
"4d-fen v1: K@0,0,0,0; Pw@6,6,1,3; k@7,7,7,7",synthetic,0599428fb9277c66ae8ddc2a10b32176137ca315a3bbadc3eec7b2a6ab1c3788,423.64459228515625
"4d-fen v1: K@0,0,0,0; Pw@6,6,1,4; k@7,7,7,7",synthetic,03e3902cfa40cb962b7ed6d5e5ee7222b2cccdecbd8b888db84df52fc58f45bf,423.6432189941406
"4d-fen v1: K@0,0,0,0; Pw@6,6,1,5; k@7,7,7,7",synthetic,d236a2f6c38c091b2fd42bbee7505aab304ccd4d1ec6da4535f027db02014178,423.6433410644531
"4d-fen v1: K@0,0,0,0; Pw@6,6,1,6; k@7,7,7,7",synthetic,890508d1ced88c8eba04b4fa4f33e193688bf926f8f81c3cf963331f9c645bcc,423.6451416015625
"4d-fen v1: K@0,0,0,0; Pw@6,6,1,7; k@7,7,7,7",synthetic,d225c5e4a5a3c192f3afa276fbba8c285feb4480ebad80db8fc240375c04a063,423.6485900878906
"4d-fen v1: K@0,0,0,0; Pw@6,6,2,0; k@7,7,7,7",synthetic,58640268b9beb3623670519dc462acd1e9175abbad8551c3cef505e485e50037,423.6544189453125
"4d-fen v1: K@0,0,0,0; Pw@6,6,2,1; k@7,7,7,7",synthetic,6e3550b4eb1be3badc40f14e3f60675c9506322033c9aa45376cefb419bcb137,423.6472473144531
"4d-fen v1: K@0,0,0,0; Pw@6,6,2,2; k@7,7,7,7",synthetic,808c28725627d108ed73e2390241f67fba65e6839ce0492545513b551dd5fc0b,423.6419372558594
"4d-fen v1: K@0,0,0,0; Pw@6,6,2,3; k@7,7,7,7",synthetic,3ee25dbad09b7956cc02ccb1b117a84000d317c46da58553ab3fa2a8828112f1,423.6383972167969
"4d-fen v1: K@0,0,0,0; Pw@6,6,2,4; k@7,7,7,7",synthetic,d01a01e2c92ba84caa722e111b249cd62a01962732daba4e5932feeef2ed8346,423.63641357421875
"4d-fen v1: K@0,0,0,0; Pw@6,6,2,5; k@7,7,7,7",synthetic,e931b959ee4feea03c7265b215e6eacbf25ad3fa8ffc99a6f978f2671e231388,423.635986328125
"4d-fen v1: K@0,0,0,0; Pw@6,6,2,6; k@7,7,7,7",synthetic,e865eec444374f667608c6ea76b8ba1f6db7124ed8d55c935e4464357ab54199,423.6371154785156
"4d-fen v1: K@0,0,0,0; Pw@6,6,2,7; k@7,7,7,7",synthetic,825181f1cc19446d6d1419fc620138d6b866a7094e8ab4a3dbc4a69f182a8fb3,423.6400451660156
"4d-fen v1: K@0,0,0,0; Pw@6,6,3,0; k@7,7,7,7",synthetic,ec97484fced8f46e83bfdee6bb9762f073b121a12d9e189a64b683adf5a0b048,423.6517639160156
"4d-fen v1: K@0,0,0,0; Pw@6,6,3,1; k@7,7,7,7",synthetic,589193f8ffa4d69abff48a60eda434fea1ecc9fda36a9a129d7a02f7ee846460,423.6440124511719
"4d-fen v1: K@0,0,0,0; Pw@6,6,3,2; k@7,7,7,7",synthetic,4f0c8f4e943b40d13f20f067c97674ac7587b48830ef62b50465ca25c6b8d003,423.6380920410156
"4d-fen v1: K@0,0,0,0; Pw@6,6,3,3; k@7,7,7,7",synthetic,12af9d5db4e5265bd5a5fa9f5dd4bcc9cfb5858822f138957350d97845bcd399,423.63397216796875
"4d-fen v1: K@0,0,0,0; Pw@6,6,3,4; k@7,7,7,7",synthetic,c141e3588eb80ebf7963e53d120241d5ead50f7cd48e4e0743daf382564120de,423.63140869140625
"4d-fen v1: K@0,0,0,0; Pw@6,6,3,5; k@7,7,7,7",synthetic,891b98ecac4b0c74500f0012df2406e3bcf524da43f1337e473d3afc26c96430,423.63037109375
"4d-fen v1: K@0,0,0,0; Pw@6,6,3,6; k@7,7,7,7",synthetic,68687a5d4b93e1fc8fce88a10718cbc49ced23d4071b81b051bc9990d5f095fa,423.6309509277344
"4d-fen v1: K@0,0,0,0; Pw@6,6,3,7; k@7,7,7,7",synthetic,b6c334d16a964b699ca4c8e2855f6ad687a36d440ef2c263efc31675e1809552,423.63323974609375
"4d-fen v1: K@0,0,0,0; Pw@6,6,4,0; k@7,7,7,7",synthetic,c4d3742b27421e3c0feaf5142a32234c3b43d53e1679f160c4868ad8ab91c069,423.65087890625
"4d-fen v1: K@0,0,0,0; Pw@6,6,4,1; k@7,7,7,7",synthetic,c227934cbea64c56861f082f022749a7ffb1f78c22fa0593600a3bfeb8334b36,423.6425476074219
"4d-fen v1: K@0,0,0,0; Pw@6,6,4,2; k@7,7,7,7",synthetic,e63270784ca64deee7e44ad576f94ff78ff820a3d52af629dd8922ab7e816087,423.6360168457031
"4d-fen v1: K@0,0,0,0; Pw@6,6,4,3; k@7,7,7,7",synthetic,25b7e3c76c7daf02ff7c368409d99af2eb4530cfd851abd00f30eadbc185cc1c,423.6313171386719
"4d-fen v1: K@0,0,0,0; Pw@6,6,4,4; k@7,7,7,7",synthetic,fde1da796501dc27127dc8971e0a8eabf00b6fe1764a6ddf99e7fd9ef6b91f96,423.628173828125
"4d-fen v1: K@0,0,0,0; Pw@6,6,4,5; k@7,7,7,7",synthetic,9562d0a54561af6ba06b46e3aac2e4309f0466a1e5ed64c87419d334c80bedd0,423.62652587890625
"4d-fen v1: K@0,0,0,0; Pw@6,6,4,6; k@7,7,7,7",synthetic,f34605a62d406d53c494e20877bbddbed5405a273e7162b51d3929f156e58641,423.62652587890625
"4d-fen v1: K@0,0,0,0; Pw@6,6,4,7; k@7,7,7,7",synthetic,017e5d8806770886e95e3908fc5988638d313f4737d8cd9c12d6675fc65d1a95,423.62823486328125
"4d-fen v1: K@0,0,0,0; Pw@6,6,5,0; k@7,7,7,7",synthetic,fe481ac3580910523d7a9233818996bf9d6b8707a035baf0504a74a9d9be8559,423.6517639160156
"4d-fen v1: K@0,0,0,0; Pw@6,6,5,1; k@7,7,7,7",synthetic,d40b302bdde44399f0f4f9ba58e05cb581676eeca1160d7702d581b9542cd467,423.642822265625
"4d-fen v1: K@0,0,0,0; Pw@6,6,5,2; k@7,7,7,7",synthetic,20ab6f66ea914ce901b227b1cc6570107cb748172644d5257173c4b52118677a,423.6357421875
"4d-fen v1: K@0,0,0,0; Pw@6,6,5,3; k@7,7,7,7",synthetic,5233f105b95d8ce63ca839b0fd8d8b8685738f0a972adc03604cd5f8640906e0,423.6304016113281
"4d-fen v1: K@0,0,0,0; Pw@6,6,5,4; k@7,7,7,7",synthetic,4acb449a65219c4d6e9fd1f60ebcb3c8eb5ffc050f664f762b12b41a6ec25b07,423.626708984375
"4d-fen v1: K@0,0,0,0; Pw@6,6,5,5; k@7,7,7,7",synthetic,f58c1f5e5bc40379cc383ec5196b0de703de22e6ab8fd427d73d28b99bd322da,423.62445068359375
"4d-fen v1: K@0,0,0,0; Pw@6,6,5,6; k@7,7,7,7",synthetic,b764ffa20c7fbc61daf5b5531b4e285b8d9584d555bb8fe384b78a6cfa52aa13,423.62384033203125
"4d-fen v1: K@0,0,0,0; Pw@6,6,5,7; k@7,7,7,7",synthetic,ee0b1efbbfa58d8af51e91818f3b21672f61b7fe013ed926c1d9479588d90638,423.6249694824219
"4d-fen v1: K@0,0,0,0; Pw@6,6,6,0; k@7,7,7,7",synthetic,56da9a689a3c617f3d414a1eba4d399124a247c24243739517016ba85ea7a4ac,423.6544189453125
"4d-fen v1: K@0,0,0,0; Pw@6,6,6,1; k@7,7,7,7",synthetic,d070939add747b96fd167e86de7be2e50172f9f92a1c6c4e21f6652d9f721dc3,423.64495849609375
"4d-fen v1: K@0,0,0,0; Pw@6,6,6,2; k@7,7,7,7",synthetic,58585534da2d2b0133794adf0ddef91e5424c61e40eb15982bb225d97953e8a4,423.6372375488281
"4d-fen v1: K@0,0,0,0; Pw@6,6,6,3; k@7,7,7,7",synthetic,947965cbf7da02ee5f856d0ead4a36c05415a211fdfb523a74753d1784276199,423.6313171386719
"4d-fen v1: K@0,0,0,0; Pw@6,6,6,4; k@7,7,7,7",synthetic,ece92b1464eb0cfb7914b0d442ed518e35caad6a64f7b93c6fcd2de6b1a1c5a9,423.6269836425781
"4d-fen v1: K@0,0,0,0; Pw@6,6,6,5; k@7,7,7,7",synthetic,2b810e8876944c6e835d29be65d0841cd8a08819ff626fcc4e24bb274677f701,423.6241760253906
"4d-fen v1: K@0,0,0,0; Pw@6,6,6,6; k@7,7,7,7",synthetic,69343ef435e046eb0e06a1a5d3419bda55ed0ec63ac0acb8c4d5bcf044ab3313,423.6230163574219
"4d-fen v1: K@0,0,0,0; Pw@6,6,6,7; k@7,7,7,7",synthetic,4fdbc1271a973d7aeb3c3bed762f90f0a71f902bf0b31dd5f0f0fa7964d68144,423.62353515625
"4d-fen v1: K@0,0,0,0; Pw@6,6,7,0; k@7,7,7,7",synthetic,429a607f47e0d30d08888aecd61def4a2ffe24f4b9c47db3e4f7cecb7a6ea96a,423.6588439941406
"4d-fen v1: K@0,0,0,0; Pw@6,6,7,1; k@7,7,7,7",synthetic,46cc80e0b332de88f97bd883bd7d0516941bade77b03c067a1ed251d04fd02a1,423.64874267578125
"4d-fen v1: K@0,0,0,0; Pw@6,6,7,2; k@7,7,7,7",synthetic,1ed05daa4a8501139c88ba4cf5e494e2092f031be14ab189ac2b2411bba23dc1,423.64044189453125
"4d-fen v1: K@0,0,0,0; Pw@6,6,7,3; k@7,7,7,7",synthetic,b6fea6ddeec6db61427abff6c9118f4d07e30654f3e9bf603ed8548bc8414ad3,423.63397216796875
"4d-fen v1: K@0,0,0,0; Pw@6,6,7,4; k@7,7,7,7",synthetic,26aba7b12c112b9a2138542c3c7ea891b1425022fa6de98ea83159a36a2c43fd,423.6290283203125
"4d-fen v1: K@0,0,0,0; Pw@6,6,7,5; k@7,7,7,7",synthetic,8c0bcb6461949c0e0a2495d3fa9572d73bb3ac37b776adfd745d9dd4062a3fb8,423.6256408691406
"4d-fen v1: K@0,0,0,0; Pw@6,6,7,6; k@7,7,7,7",synthetic,c9588e8550a2169e6151c18ac54dda442b359f720aed437459607e313237836c,423.6238708496094
"4d-fen v1: K@0,0,0,0; Pw@6,6,7,7; k@7,7,7,7",synthetic,e4163cb3a21a98c5bf8fc1432daa21b8dfb96b919375cffd470c305e7f51a0d5,423.6238098144531
"4d-fen v1: K@0,0,0,0; Pw@6,7,0,0; k@7,7,7,7",synthetic,3efc6f8c3df7914d41c56801cd14668c5535424f194597a3da99750865e8b93d,423.67303466796875
"4d-fen v1: K@0,0,0,0; Pw@6,7,0,1; k@7,7,7,7",synthetic,7e2bb53f1bce1a029001e36f5a68fd53089d655b2d74226cf171a46d5faed32d,423.66644287109375
"4d-fen v1: K@0,0,0,0; Pw@6,7,0,2; k@7,7,7,7",synthetic,81c8b99c90a1da7cd6cf760d7128da7ebed49708fa6b23c26f43d91816cd219a,423.6617126464844
"4d-fen v1: K@0,0,0,0; Pw@6,7,0,3; k@7,7,7,7",synthetic,0fcb9b9ba1655d583dff6a27c2a60ae86c5e15953391eb979d65e82d9719f09f,423.6587219238281
"4d-fen v1: K@0,0,0,0; Pw@6,7,0,4; k@7,7,7,7",synthetic,685354099bf5ea8bedbcd915df5d69938bccb2d81b799addc7cf20067268881e,423.6573791503906
"4d-fen v1: K@0,0,0,0; Pw@6,7,0,5; k@7,7,7,7",synthetic,9771b0f0cfd9fb9e19fca316b9671c5a920c5ce18b54cb81b0546d46efdcc8ea,423.6575012207031
"4d-fen v1: K@0,0,0,0; Pw@6,7,0,6; k@7,7,7,7",synthetic,3e367fa258f980ebbb2cd6b8bdcfafd3405fb51ea0403dbe487b2fb19407a139,423.65924072265625
"4d-fen v1: K@0,0,0,0; Pw@6,7,0,7; k@7,7,7,7",synthetic,42df3d43b9da9539f49fb1212b02df2f57cb129cb47ad10a40437d456fe824cb,423.6627502441406
"4d-fen v1: K@0,0,0,0; Pw@6,7,1,0; k@7,7,7,7",synthetic,c5b8c89269dd67440faf18c8860c939b9632c33dc2ea310b872f2ce6988120f4,423.6662292480469
"4d-fen v1: K@0,0,0,0; Pw@6,7,1,1; k@7,7,7,7",synthetic,7a71fc51462bf4ee03c4d027a69e3cc0e4f8e88c1b6ae556448bbf334b40d4ed,423.6590576171875
"4d-fen v1: K@0,0,0,0; Pw@6,7,1,2; k@7,7,7,7",synthetic,ecc7850b587d4ace384eaa29fdc875aec10d4e47596a3159bd08755e2093d2f5,423.6537170410156
"4d-fen v1: K@0,0,0,0; Pw@6,7,1,3; k@7,7,7,7",synthetic,1f8fa037901086b1faf396ec2600e2b73001638c20a65f2ca5c928e6b9b20b9e,423.6501770019531
"4d-fen v1: K@0,0,0,0; Pw@6,7,1,4; k@7,7,7,7",synthetic,1a4d97e2c73b45acb6818160fe8f09b72870b859447c224031655b7ab7deff54,423.6482238769531
"4d-fen v1: K@0,0,0,0; Pw@6,7,1,5; k@7,7,7,7",synthetic,720ea3b347689e098a405a1bcd65a9fbd30999b93ffbc700b77732b98d481430,423.64776611328125
"4d-fen v1: K@0,0,0,0; Pw@6,7,1,6; k@7,7,7,7",synthetic,1df287164787ee807d481fc7b73b14afe6fe3206ce55a461cb5a90bb3faf2107,423.64892578125
"4d-fen v1: K@0,0,0,0; Pw@6,7,1,7; k@7,7,7,7",synthetic,4cc671aaac326685cbe019bec436668b1e4ebf6c2e43f06fdb600f3a6feff73b,423.6518249511719
"4d-fen v1: K@0,0,0,0; Pw@6,7,2,0; k@7,7,7,7",synthetic,bb2ea1663819f91bc431e053a8a87c672fed8e11ccb1975cc42f2eec909b0d10,423.66119384765625
"4d-fen v1: K@0,0,0,0; Pw@6,7,2,1; k@7,7,7,7",synthetic,c610a2d585d12108b1b450b256311b89addfc13055becee6501ef9498f337c82,423.6534423828125
"4d-fen v1: K@0,0,0,0; Pw@6,7,2,2; k@7,7,7,7",synthetic,39cd799621b6533e58fba1df09570c09c41c91f08c3cd4a6184c4af950c79bec,423.64752197265625
"4d-fen v1: K@0,0,0,0; Pw@6,7,2,3; k@7,7,7,7",synthetic,5d60566aa837aa43bf865333b0ca1b129abc45cc6e5c21ddea5f6b7f05fd6f2b,423.6434020996094
"4d-fen v1: K@0,0,0,0; Pw@6,7,2,4; k@7,7,7,7",synthetic,49461c3c2ce59e39d229546b2900ac84a1b84c9d6a6e3db16e2a2f894a831828,423.6408386230469
"4d-fen v1: K@0,0,0,0; Pw@6,7,2,5; k@7,7,7,7",synthetic,d68ffeff90709f3e7c481feb947db1dfc4ccbe008e643aa902fc39cfaaf0cc66,423.6398010253906
"4d-fen v1: K@0,0,0,0; Pw@6,7,2,6; k@7,7,7,7",synthetic,f8b7a9ca9d96d8145be8f4f3405f3df1f816f9f966e45726c752c54d7b143237,423.6403503417969
"4d-fen v1: K@0,0,0,0; Pw@6,7,2,7; k@7,7,7,7",synthetic,98f071e916fdb6d019ba1712bc89db8e67495e49e6f7c38502d736a5fcd136d5,423.6427001953125
"4d-fen v1: K@0,0,0,0; Pw@6,7,3,0; k@7,7,7,7",synthetic,324523bd13d3d161608b17860c672abfa41fdb4073bd41898ff0f80df834ada1,423.657958984375
"4d-fen v1: K@0,0,0,0; Pw@6,7,3,1; k@7,7,7,7",synthetic,005f794d72b9fee21bd9d7c78ecf5bf6cc65e37f5556506b3fb8b29e29565d9b,423.64959716796875
"4d-fen v1: K@0,0,0,0; Pw@6,7,3,2; k@7,7,7,7",synthetic,c2f6e88e980065a9dff5fb9cbb8558895600fa574ea8e817ebd6536868af9748,423.6430969238281
"4d-fen v1: K@0,0,0,0; Pw@6,7,3,3; k@7,7,7,7",synthetic,12a2ce18b272576fe97701e54a8c9329a79e5eb5944c50f780c184197d21e76d,423.6383972167969
"4d-fen v1: K@0,0,0,0; Pw@6,7,3,4; k@7,7,7,7",synthetic,f3f89b48fe5524d63854149aed769cf9a3c6de152f25514588ae6ddb6bbd0ad8,423.6352233886719
"4d-fen v1: K@0,0,0,0; Pw@6,7,3,5; k@7,7,7,7",synthetic,7d177192a85e0ba09555798ef46fb722c24aab65136849c66263ffe12fd5a17c,423.63360595703125
"4d-fen v1: K@0,0,0,0; Pw@6,7,3,6; k@7,7,7,7",synthetic,d26dcf3f08486e9701b5467d95130b31ab5b0cdb6ad512969f36b106210562da,423.633544921875
"4d-fen v1: K@0,0,0,0; Pw@6,7,3,7; k@7,7,7,7",synthetic,17e54d016da76466711b20f31720dbf9ccd527921084e811730134e522d06337,423.63531494140625
"4d-fen v1: K@0,0,0,0; Pw@6,7,4,0; k@7,7,7,7",synthetic,299f645d5b0f3b2a7f13fb181a2c1b65701e3b6ed2909246f2d73745a7fcb8e6,423.656494140625
"4d-fen v1: K@0,0,0,0; Pw@6,7,4,1; k@7,7,7,7",synthetic,f710b82705c04a9c5673fced0eb925bc49c764dea267e98da764fcb3804b8316,423.64752197265625
"4d-fen v1: K@0,0,0,0; Pw@6,7,4,2; k@7,7,7,7",synthetic,fc3de797b315cb49e1e0c6b793aad98da1229bc5673967ff319793e55fa304eb,423.64044189453125
"4d-fen v1: K@0,0,0,0; Pw@6,7,4,3; k@7,7,7,7",synthetic,179171921c4bbbefe1fa7c5fd05a6268c0abc159b83c775da482a42e6edd86c3,423.6351318359375
"4d-fen v1: K@0,0,0,0; Pw@6,7,4,4; k@7,7,7,7",synthetic,baf9c4bb0909dda5b5081bfe848b0f2a0ef8b6856214d419cf8776dcfd819b45,423.63140869140625
"4d-fen v1: K@0,0,0,0; Pw@6,7,4,5; k@7,7,7,7",synthetic,025c90060f43258461b44f1cf20e8553a1e0ddd9d1da2bde2e13eb1857767ad8,423.6291809082031
"4d-fen v1: K@0,0,0,0; Pw@6,7,4,6; k@7,7,7,7",synthetic,3b8cc4b82a4aa64718dbf8e5a09305c94ed11e72d62e502dabba10f1dd2162b2,423.6285400390625
"4d-fen v1: K@0,0,0,0; Pw@6,7,4,7; k@7,7,7,7",synthetic,1b16c6229ddfe6db9442589daab9e462304ed2da38717af2910b4437ef22e406,423.62969970703125
"4d-fen v1: K@0,0,0,0; Pw@6,7,5,0; k@7,7,7,7",synthetic,771e83c749092d4ae8b7bda6f3d775c913c594837c119d29f0638a91aaf4849b,423.65679931640625
"4d-fen v1: K@0,0,0,0; Pw@6,7,5,1; k@7,7,7,7",synthetic,1e9737c224bb7851db6d5337df18d289be697743150b3953b4e1899992cc3110,423.6472473144531
"4d-fen v1: K@0,0,0,0; Pw@6,7,5,2; k@7,7,7,7",synthetic,2c164466537edf0a0431b632c8e3c42e9f81278261d0ca36943cb6defe7b9288,423.6395568847656
"4d-fen v1: K@0,0,0,0; Pw@6,7,5,3; k@7,7,7,7",synthetic,6ad71acdfbca65a5c534b6e425a484339a360f2d9d2f843690df4b3019b76232,423.6336364746094
"4d-fen v1: K@0,0,0,0; Pw@6,7,5,4; k@7,7,7,7",synthetic,5f82c9f8dd4b08b0a8d4485f9fa539629be796714d8fb20222db871f49625f31,423.62933349609375
"4d-fen v1: K@0,0,0,0; Pw@6,7,5,5; k@7,7,7,7",synthetic,0a1f35fa62acff9b5e17859f0a1244edc5b6709781b9e36d5313ce288c309a05,423.62652587890625
"4d-fen v1: K@0,0,0,0; Pw@6,7,5,6; k@7,7,7,7",synthetic,b725afd51770a42741b78ac1618fab4dc02a2a20d7430808ea8cda6023a22aac,423.62530517578125
"4d-fen v1: K@0,0,0,0; Pw@6,7,5,7; k@7,7,7,7",synthetic,4147bb5978d1e3629b9e829e79489eb5dcd50d894a9078f3aafa262b2b082915,423.6258544921875
"4d-fen v1: K@0,0,0,0; Pw@6,7,6,0; k@7,7,7,7",synthetic,7a8ad973df12d9e12790f4b32a8214b11000b94407e29343ba02951b84f09c07,423.6588439941406
"4d-fen v1: K@0,0,0,0; Pw@6,7,6,1; k@7,7,7,7",synthetic,a085b4df27ec97f9e2051593d6fe285031c489d2523fa77070195ea0b6c3a61b,423.64874267578125
"4d-fen v1: K@0,0,0,0; Pw@6,7,6,2; k@7,7,7,7",synthetic,f912a44e4639a55bd2c689a1c5dbaa48e37cf0f6681637c570c26ff1df607ac7,423.64044189453125
"4d-fen v1: K@0,0,0,0; Pw@6,7,6,3; k@7,7,7,7",synthetic,22f287b707563ed8bb4e9175078ad669f2d9caab6985b7cc7caf9f56928303a3,423.63397216796875
"4d-fen v1: K@0,0,0,0; Pw@6,7,6,4; k@7,7,7,7",synthetic,0246345f89dc3341fb73defeeeddad91e50113f47ee7198685862d6e70ae16fa,423.6290283203125
"4d-fen v1: K@0,0,0,0; Pw@6,7,6,5; k@7,7,7,7",synthetic,fceff0186ae183302d72dfd849fda6aa84c97f51ce17cd28d3856bcbcc122692,423.6256408691406
"4d-fen v1: K@0,0,0,0; Pw@6,7,6,6; k@7,7,7,7",synthetic,7684d885e8c859e65ff98794b826ddf25bfab243f4c69a6cdc2c0a845611a6c1,423.6238708496094
"4d-fen v1: K@0,0,0,0; Pw@6,7,6,7; k@7,7,7,7",synthetic,7dea6c2655237a8dbb99ab13b2050471c44c71bb4d8c96b732604df8fda0d312,423.6238098144531
"4d-fen v1: K@0,0,0,0; Pw@6,7,7,0; k@7,7,7,7",synthetic,09fe87dc58d0b835b2e7b3a6b9e4e7a2fd249c48fb8b03bb51a54c64733740bf,423.6626892089844
"4d-fen v1: K@0,0,0,0; Pw@6,7,7,1; k@7,7,7,7",synthetic,e060be061309abb8d2353c556dab7899b78f7c17bcaa3e6290cef2ccb37a3cad,423.6519775390625
"4d-fen v1: K@0,0,0,0; Pw@6,7,7,2; k@7,7,7,7",synthetic,3f6d6cfbe143ea5e79b68f57e71d2103768baac85f0bc96b91c6712bbb7640d5,423.6430969238281
"4d-fen v1: K@0,0,0,0; Pw@6,7,7,3; k@7,7,7,7",synthetic,5ace0cc716041a71c4067b3df310d2374a07ec186938f9fff4554ba2dbafc56b,423.6360168457031
"4d-fen v1: K@0,0,0,0; Pw@6,7,7,4; k@7,7,7,7",synthetic,0996bfe2bb8734ec155686edb67ec64805c05861fade3d551a3a1f2a59110812,423.6305236816406
"4d-fen v1: K@0,0,0,0; Pw@6,7,7,5; k@7,7,7,7",synthetic,606e1e3ffe3890845216e0a1fcf261a7eb99715491534575f1bbffb43ec5fdda,423.62652587890625
"4d-fen v1: K@0,0,0,0; Pw@6,7,7,6; k@7,7,7,7",synthetic,a8377928a3a8561849ef130b52fde9b112007120bf00d14e9b7bfa245abd93ed,423.6241455078125
"4d-fen v1: K@0,0,0,0; Pw@6,7,7,7; k@7,7,7,7",synthetic,5a4c956214bfd7b08fde8107ad0ed1fcbe76571f10c4776a2cfb661f1ac1f2b7,423.62353515625
"4d-fen v1: K@0,0,0,0; Pw@7,0,0,0; k@7,7,7,7",synthetic,2bb48f6bd8622caf5cb7e42c8cc97217ae37af272522e16b4bd070b52050f00d,423.6659851074219
"4d-fen v1: K@0,0,0,0; Pw@7,0,0,1; k@7,7,7,7",synthetic,0921fff8f27ed6dd6ff90cfd6c92419933f43eb9e6f056d7f208a5c138689127,423.66290283203125
"4d-fen v1: K@0,0,0,0; Pw@7,0,0,2; k@7,7,7,7",synthetic,b65f9dad4ec3016e32126840d83a949a5465abfcb055bfe5bdc82386c29373fa,423.6617126464844
"4d-fen v1: K@0,0,0,0; Pw@7,0,0,3; k@7,7,7,7",synthetic,303f637c2a02906d5a58850fa8565a5c68db6d6c86166cf25d7e4c797327571c,423.66229248046875
"4d-fen v1: K@0,0,0,0; Pw@7,0,0,4; k@7,7,7,7",synthetic,2807980f3ac2c4f10c2954a12b1e1161e5166dbbfe7c63199749cda974337bef,423.6644592285156
"4d-fen v1: K@0,0,0,0; Pw@7,0,0,5; k@7,7,7,7",synthetic,03ec9fb1add905a9edb07eeccb4483ec6e947e4a7dfb08b9ba06d28067e5424a,423.6681213378906
"4d-fen v1: K@0,0,0,0; Pw@7,0,0,6; k@7,7,7,7",synthetic,5c4f5f02b898d965f33d9dbaf8426b2c97978b703c0568071244c951359b1bb8,423.67340087890625
"4d-fen v1: K@0,0,0,0; Pw@7,0,0,7; k@7,7,7,7",synthetic,396e11feaada91d7325135143f66f053651d29dd23fc182e874fb21a289335e6,423.6805114746094
"4d-fen v1: K@0,0,0,0; Pw@7,0,1,0; k@7,7,7,7",synthetic,62226edea3571cf2d4903be6a9437a8709c026235cbd44bc0b858bc6c615c306,423.6626892089844
"4d-fen v1: K@0,0,0,0; Pw@7,0,1,1; k@7,7,7,7",synthetic,cf1950d3c8110ec8a4c836b79895de11acc8cec927ab18397bcaf24e24357fa0,423.6590576171875
"4d-fen v1: K@0,0,0,0; Pw@7,0,1,2; k@7,7,7,7",synthetic,bdfca6b0152aa4e4be60a3171e27899e5336ace1414c204c6feade9ba3e7d049,423.6572570800781
"4d-fen v1: K@0,0,0,0; Pw@7,0,1,3; k@7,7,7,7",synthetic,2ec0e3ef0d27592d6a22a596823107767498e57f8f50704d83e52b7f5e9c54cb,423.6572570800781
"4d-fen v1: K@0,0,0,0; Pw@7,0,1,4; k@7,7,7,7",synthetic,ff1489767f382ca41d258365a6fbe73be8c78b2c5a4e09278a878cb223522f08,423.6588439941406
"4d-fen v1: K@0,0,0,0; Pw@7,0,1,5; k@7,7,7,7",synthetic,7540953d35905f6ba34f7b43ef3d596bcd268c6c8e1a197183aacdec5a459993,423.66192626953125
"4d-fen v1: K@0,0,0,0; Pw@7,0,1,6; k@7,7,7,7",synthetic,3f6670246ffe69fd2d3e13571249e1ca4dcc397521977148f0339951eaf45e48,423.6666259765625
"4d-fen v1: K@0,0,0,0; Pw@7,0,1,7; k@7,7,7,7",synthetic,c4e815c66715718e40d3e62a0254c73a5c5668a9788ff95649147fd795b62678,423.6730651855469
"4d-fen v1: K@0,0,0,0; Pw@7,0,2,0; k@7,7,7,7",synthetic,be5d23d7f6390d62fa2d62fe17a12139f7a93ea0fe6ff0512b3e2593c3abec03,423.6612243652344
